﻿Plugin,Menu,Section,Type,English,Japanese
Penumbra,,,,"Always open the detailed modal popup at the center of the screen with information about the latest imports, instead of the Dalamud notification.",Dalamud通知の代わりに、最新のインポート情報を表示する詳細ダイアログを常に画面中央に開きます。
Penumbra,,,,"and all displayed individual character names to their initials and world, in case you want to share screenshots.",スクリーンショット共有時のため、表示される個別キャラクター名をイニシャルとワールド名に短縮します。
Penumbra,,,,Any changes we make in our mod settings later in the next tab will edit this collection.,次のタブでMOD設定を変更すると、このコレクションが編集されます。
Penumbra,,,,Any World,すべてのワールド
Penumbra,,,,"Aside from being a collection of settings, we can also assign collections to different functions. This is used to make different mods apply to different characters.",コレクションは設定のまとまりとして使うだけでなく、さまざまな機能へ割り当てることもできます。これにより、キャラクターごとに異なるMODを適用できます。
Penumbra,,,,Assign PCP Collections,PCPコレクションを割り当てる
Penumbra,,,,Assignments take precedence before anything else and only apply to one specific character or monster.,割り当ては他の設定より優先され、特定の1キャラクターまたはモンスターにのみ適用されます。
Penumbra,,,,Assignments.,割り当て
Penumbra,,,,Author,作者
Penumbra,,,,Auto Deduplicate on Import,インポート時に同一ファイルを自動整理
Penumbra,,,,Auto Reduplicate UI Files on PMP Import,PMPインポート時にUIファイルを自動的に複製・正規化
Penumbra,,,,Automatic Import Directory,自動インポートディレクトリ
Penumbra,,,,"Automatically deduplicate mod files on import. This will make mod file sizes smaller, but deletes (binary identical) files.",インポート時にMODファイルの重複を自動で排除します。MODの容量は小さくなりますが、バイナリが完全に同一のファイルは削除されます。
Penumbra,,,,Automatically Dismiss Reports of Successful Mod Imports,MODインポート成功通知を自動で閉じる
Penumbra,,,,Automatically Migrate V5 Models to V6 on Import,インポート時にV5モデルをV6へ自動移行
Penumbra,,,,Automatically reduplicate and normalize UI-specific files on import from PMP files. This is STRONGLY recommended because deduplicated UI files crash the game.,PMPからのインポート時に、UI専用ファイルを自動で再複製・正規化します。重複排除されたUIファイルはゲームをクラッシュさせるため、強く推奨されます。
Penumbra,,,,Automatically Select Character-Associated Collection,キャラクターに関連付けられたコレクションを自動選択
Penumbra,,,,Baseline for female player characters.,女性プレイヤーキャラクター用の基準設定。
Penumbra,,,,Baseline for humanoid female non-player characters.,人型女性NPC用の基準設定。
Penumbra,,,,Baseline for humanoid male non-player characters.,人型男性NPC用の基準設定。
Penumbra,,,,Baseline for male player characters.,男性プレイヤーキャラクター用の基準設定。
Penumbra,,,,Battle NPC,バトルNPC
Penumbra,,,,"Battle- and Event NPCs may apply to more than one ID if they share the same name. This is language dependent. If you change your clients language, verify that your collections are still correctly assigned.",バトルNPCとイベントNPCは、同じ名前を共有している場合、複数のIDに適用されることがあります。これは言語設定に依存します。クライアント言語を変更した場合は、コレクションの割り当てが正しいか確認してください。
Penumbra,,,,"Bell Retainers apply to Mannequins, but not to outdoor retainers, since those only carry their owners name.",ベル呼び出しのリテイナーはマネキンにも適用されますが、屋外リテイナーには適用されません。屋外リテイナーは所有者名のみを持つためです。
Penumbra,,,,Both (Focus Mod Name),両方（MOD名を優先）
Penumbra,,,,Both (Focus Search Path),両方（検索パスを優先）
Penumbra,,,,Broken Mods,破損MOD
Penumbra,,,,by ,作者：
Penumbra,,,,Calculating character list...,キャラクター一覧を計算中...
Penumbra,,,,Cancel the cleanup. This is not revertible.,クリーンアップをキャンセルします。この操作は元に戻せません。
Penumbra,,,,Category,カテゴリ
Penumbra,,,,Changed Items,変更アイテム
Penumbra,,,,Chat Commands usually print messages on failure but also on success to confirm your action. You can disable this here.,チャットコマンドは通常、失敗時だけでなく成功時にも操作確認のメッセージを表示します。ここで無効にできます。
Penumbra,,,,Children,子コレクション
Penumbra,,,,Choose the Directory the File Watcher listens to.,ファイル監視が監視するディレクトリを選択します。
Penumbra,,,,Choose the sort mode for the mod selector in the mods tab.,MODタブのMOD一覧で使用する並べ替え方法を選択します。
Penumbra,,,,Clear all required features.,必要機能をすべて解除します。
Penumbra,,,,Clear completely to remove the path from this mod.,完全に消去して、このMODからパスを削除します。
Penumbra,,,,Click to copy to clipboard.,クリックしてクリップボードにコピーします。
Penumbra,,,,"Clicking this will open a new window in which you can
edit the following things per option for this mod:

		- file redirections
		- file swaps
		- metadata manipulations
		- model materials
		- duplicates
		- textures","クリックすると新しいウィンドウが開き、このMODの各オプションについて次の項目を編集できます：

		- ファイルリダイレクト
		- ファイルスワップ
		- メタデータ操作
		- モデルマテリアル
		- 複製
		- テクスチャ"
Penumbra,,,,Collapsed Mod Folder,折りたたまれたMODフォルダー
Penumbra,,,,Collapsible Option Group Limit,折りたたみ可能なオプショングループの上限
Penumbra,,,,Collection,コレクション
Penumbra,,,,Collection Details,コレクション詳細
Penumbra,,,,Collection: Default,コレクション：デフォルト
Penumbra,,,,Collections,コレクション
Penumbra,,,,Color,カラー
Penumbra,,,,Colors,カラー
Penumbra,,,,Companion,ミニオン
Penumbra,,,,Configure how to display the changed items of a single mod in the mods info panel.,単一MODの変更アイテムをMOD情報パネルでどのように表示するか設定します。
Penumbra,,,,Control,Ctrl
Penumbra,,,,Control and mouse wheel to scroll.,Ctrl＋マウスホイールでスクロールします。
Penumbra,,,,Crc64,CRC64
Penumbra,,,,Create Backups Before Destructive Operations,破壊的操作の前にバックアップを作成
Penumbra,,,,Create Backups During Manual Migration,手動移行中にバックアップを作成
Penumbra,,,,Create PCP Collections,PCPコレクションを作成
Penumbra,,,,Current directory name is identical to new one.,現在のディレクトリ名は新しい名前と同じです。
Penumbra,,,,Currently Selected Collection,現在選択中のコレクション
Penumbra,,,,Custom,カスタム
Penumbra,,,,Days,日
Penumbra,,,,Decreased Meta Manipulation Value,減少したメタデータ操作値
Penumbra,,,,Default,デフォルト
Penumbra,,,,Default Mod Author,既定のMOD作者
Penumbra,,,,Default Mod Export Directory,既定のMODエクスポート先
Penumbra,,,,Default Mod Import Directory,既定のMODインポート元
Penumbra,,,,Default Mod Import Organizational Folder,既定のMODインポート先フォルダー
Penumbra,,,,Default Option,既定オプション
Penumbra,,,,Default PCP Organizational Folder,既定のPCP整理フォルダー
Penumbra,,,,"Delete all selected files entirely from your filesystem, but not their file associations in the mod.
!!!This can not be reverted!!!

No files selected.","選択したすべてのファイルをファイルシステムから完全に削除します。ただしMOD内のファイル関連付けは残ります。
!!!この操作は元に戻せません!!!

ファイルが選択されていません。"
Penumbra,,,,"Deletes all folders that contain no objects or have no size at all (meaning they only have empty subfolders).

THIS IS NOT REVERTIBLE!","中身がなく、サイズも0のフォルダー（空のサブフォルダーしか含まないもの）をすべて削除します。

この操作は元に戻せません！"
Penumbra,,,,Description,説明
Penumbra,,,,"Determines the default pinning behavior when opening a new Advanced Editing window.

Pinned: The editing window will stay on the mod it was on at the time of opening/pinning.
Unpinned: When changing your selected mod in the main window, the editing window will follow the selection, unless a pinned window exists for the new selected mod.","新しい高度な編集ウィンドウを開いた時の、既定の固定動作を設定します。

固定：開いた／固定した時点のMODをそのまま表示し続けます。
固定解除：メインウィンドウで選択中のMODを変更すると、編集ウィンドウも追従します。ただし新しく選択したMOD用の固定ウィンドウが存在する場合は追従しません。"
Penumbra,,,,Disable all tutorial entries.,すべてのチュートリアル項目を無効化
Penumbra,,,,Disabled Mod,無効なMOD
Penumbra,,,,Display all changed items in a single list sorted alphabetically.,すべての変更アイテムを1つの一覧にまとめ、アルファベット順で表示します。
Penumbra,,,,Display items as groups by their model and slot. Collapse those groups to a single item by default. Prefers items with more changes affecting them or configured items as the main item.,アイテムをモデルとスロットごとにグループ表示します。既定では各グループを1項目に折りたたみます。変更箇所が多いアイテム、または設定済みアイテムを代表項目として優先します。
Penumbra,,,,Display items as groups by their model and slot. Expand those groups showing all items by default. Prefers items with more changes affecting them or configured items as the main item.,アイテムをモデルとスロットごとにグループ表示します。既定ではグループを展開して全アイテムを表示します。変更箇所が多いアイテム、または設定済みアイテムを代表項目として優先します。
Penumbra,,,,Drag primary inheritance here to remove it from the list.,ここへプライマリ継承をドラッグすると一覧から削除します。
Penumbra,,,,Duplicate Mods,重複MOD
Penumbra,,,,Edit Mod,MODを編集
Penumbra,,,,"Edit tags by clicking them, or add new tags. Empty tags are removed.",クリックしてタグを編集するか、新しいタグを追加します。空のタグは削除されます。
Penumbra,,,,"Edit the raw matrix components of tile UV transforms, instead of having them decomposed into scale, rotation and shear.",タイルUV変換を拡大縮小・回転・せん断へ分解せず、行列値のまま編集します。
Penumbra,,,,Effective Changes,有効な変更
Penumbra,,,,Elderly,高齢
Penumbra,,,,Enable,有効化
Penumbra,,,,Enable Custom Shape and Attribute Support,カスタムシェイプ・属性のサポートを有効化
Penumbra,,,,Enable Debug Mode,デバッグモードを有効化
Penumbra,,,,Enable Directory Watcher,ディレクトリ監視を有効化
Penumbra,,,,Enable Fully Automatic Import,完全自動インポートを有効化
Penumbra,,,,Enable HTTP API,HTTP APIを有効化
Penumbra,,,,Enable Mods,MODを有効化
Penumbra,,,,Enable Penumbra Crash Logging (Experimental),Penumbraクラッシュログを有効化（試験的）
Penumbra,,,,Enabled,有効
Penumbra,,,,Enabled Mod,有効なMOD
Penumbra,,,,"Enables a File Watcher that automatically listens for Mod files that enter a specified directory, causing Penumbra to open a popup to import these mods.",指定ディレクトリへ入ったMODファイルを自動検知するファイル監視を有効にし、Penumbraがそれらをインポートするポップアップを開くようにします。
Penumbra,,,,"Enables other applications, e.g. Anamnesis, to use some Penumbra functions, like requesting redraws.",Anamnesisなどの他アプリケーションから、再描画要求など一部のPenumbra機能を利用できるようにします。
Penumbra,,,,Enables Penumbra to launch a secondary process that records some game activity which may or may not help diagnosing Penumbra-related game crashes.,Penumbraが補助プロセスを起動し、ゲーム内の一部動作を記録できるようにします。Penumbra関連クラッシュの診断に役立つ場合があります。
Penumbra,,,,Enter ,入力 
Penumbra,,,,Error,エラー
Penumbra,,,,Event NPC,イベントNPC
Penumbra,,,,"Example: 't:Tag1 t:""Tag 2"" -t:Tag3 -a:None s:Body -c:Hempen ?c:Camise ?n:Top' will match any mod that","例：'t:Tag1 t:""Tag 2"" -t:Tag3 -a:None s:Body -c:Hempen ?c:Camise ?n:Top' は、次の条件に一致するMODを検索します："
Penumbra,,,,Executing this will,これを実行すると
Penumbra,,,,Expanded Mod Folder,展開されたMODフォルダー
Penumbra,,,,Expanded Mod Folder Line,展開されたMODフォルダー行
Penumbra,,,,Female Racial NPC,女性NPC（種族別）
Penumbra,,,,Female Racial Player,女性プレイヤー（種族別）
Penumbra,,,,File,ファイル
Penumbra,,,,"Filter mods for those where their full paths or names contain the given strings, split by spaces.",フルパスまたは名前に指定文字列を含むMODを絞り込みます。複数の文字列はスペースで区切ります。
Penumbra,,,,Folders First,フォルダーを先頭
Penumbra,,,,Folders First (Inverted),フォルダーを先頭（逆順）
Penumbra,,,,Folders Last,フォルダーを末尾
Penumbra,,,,Folders Last (Inverted),フォルダーを末尾（逆順）
Penumbra,,,,Force Penumbra to completely re-scan your root directory as if it was restarted.,Penumbraを再起動した時と同様に、ルートディレクトリを完全に再スキャンします。
Penumbra,,,,Format,形式
Penumbra,,,,Game Object,ゲームオブジェクト
Penumbra,,,,Game Path,ゲーム内パス
Penumbra,,,,General,全般
Penumbra,,,,General Cleanup,全般クリーンアップ
Penumbra,,,,Go to next tutorial step.,次のチュートリアル手順へ進みます。
Penumbra,,,,Group Assignments,グループ割り当て
Penumbra,,,,Group Edit Mode,グループ編集モード
Penumbra,,,,Group Editing,グループ編集
Penumbra,,,,Group Reorder Mode,グループ並べ替えモード
Penumbra,,,,Grouped (Collapsed),グループ表示（折りたたみ）
Penumbra,,,,Grouped (Expanded),グループ表示（展開）
Penumbra,,,,Handle PCP Files,PCPファイルを処理
Penumbra,,,,Height,高さ
Penumbra,,,,Hide All Mods with Notes,メモ付きMODをすべて非表示
Penumbra,,,,Hide Changed Item Filters,変更アイテムのフィルターを非表示
Penumbra,,,,Hide Config Window when in Cutscenes,カットシーン中は設定ウィンドウを非表示
Penumbra,,,,Hide Config Window when in GPose,グループポーズ中は設定ウィンドウを非表示
Penumbra,,,,Hide Config Window when UI is Hidden,UI非表示中は設定ウィンドウを非表示
Penumbra,,,,Hide Priority Numbers in Mod Selector,MOD一覧の優先度番号を非表示
Penumbra,,,,Hide Redraw Bar in Mod Panel,MODパネルの再描画バーを非表示
Penumbra,,,,Hide the Penumbra main window when you are currently in GPose mode.,グループポーズ中はPenumbraのメインウィンドウを非表示にします。
Penumbra,,,,Hide the Penumbra main window when you are currently watching a cutscene.,カットシーン視聴中はPenumbraのメインウィンドウを非表示にします。
Penumbra,,,,Hide the Penumbra main window when you manually hide the in-game user interface.,ゲーム内UIを手動で非表示にしている間、Penumbraのメインウィンドウも非表示にします。
Penumbra,,,,Hides the bracketed non-zero priority numbers displayed in the mod selector when there is enough space for them.,十分な表示幅がある場合でも、MOD一覧に表示される0以外の優先度番号（括弧付き）を非表示にします。
Penumbra,,,,Hides the lower redraw buttons in the mod panel in your Mods tab.,MODタブのMODパネル下部にある再描画ボタンを非表示にします。
Penumbra,,,,"Hold Control and click to jump to mod.
","Ctrlを押しながらクリックするとMODへ移動します。
"
Penumbra,,,,Hold control and right-click to delete.,Ctrlを押しながら右クリックすると削除します。
Penumbra,,,,id,ID
Penumbra,,,,Identifier,識別子
Penumbra,,,,"If this is disabled, no mods are applied to characters in the lobby or at the aesthetician.",無効にすると、ロビーや美容師画面のキャラクターにはMODが適用されません。
Penumbra,,,,"If you are just starting, you can see that the ""Default"" collection is currently assigned to Default and Interface.",初期状態では、「Default」コレクションがDefaultとInterfaceに割り当てられています。
Penumbra,,,,"If your Automatic Import Directory is the same as your Default Mod Export Directory, prevents mods and character packs you export from being reimported or showing a query popup.",自動インポートディレクトリと既定のMODエクスポート先が同じ場合、エクスポートしたMODやキャラクターパックが再インポートされたり確認ポップアップに出たりするのを防ぎます。
Penumbra,,,,Ignore Textures Below This Size,このサイズ未満のテクスチャを無視
Penumbra,,,,Ignore Textures With Smaller Dimensions,これより小さい寸法のテクスチャを無視
Penumbra,,,,Import Date,インポート日時
Penumbra,,,,Import Date (Newer First),インポート日時（新しい順）
Penumbra,,,,Import Date (Older First),インポート日時（古い順）
Penumbra,,,,"In the Collection Details panel, you can see a detailed overview over the usage of the currently selected collection, as well as remove outdated mod settings and setup inheritance.",「コレクション詳細」パネルでは、現在選択中のコレクションの使用状況を詳しく確認でき、古いMOD設定の削除や継承設定も行えます。
Penumbra,,,,"In the Group Assignments panel, you can create Assignments for more specific groups of characters based on race or age.",「グループ割り当て」パネルでは、種族や年齢などを基準に、より具体的なキャラクターグループへの割り当てを作成できます。
Penumbra,,,,"In the Individual Assignments panel, you can manually create assignments for very specific characters or monsters, not just yourself or ones you can currently target.",「個別割り当て」パネルでは、自分自身や現在ターゲットできる対象だけでなく、特定のキャラクターやモンスターへ手動で割り当てを作成できます。
Penumbra,,,,In-Game Highlight (Primary),ゲーム内ハイライト（メイン）
Penumbra,,,,In-Game Highlight (Secondary),ゲーム内ハイライト（サブ）
Penumbra,,,,Incognito Mode,匿名化モード
Penumbra,,,,Incognito Modifier,匿名化モードの修飾キー
Penumbra,,,,Increased Meta Manipulation Value,増加したメタデータ操作値
Penumbra,,,,Individual ,個別 
Penumbra,,,,Individual Assignments,個別割り当て
Penumbra,,,,Inheritance can be used to make one collection take the settings of another as long as it does not setup the mod in question itself.,継承を使うと、対象MODをそのコレクション自身で設定していない限り、別のコレクションの設定を引き継げます。
Penumbra,,,,"Inheritance is a way to use a baseline of mods across multiple collections, without needing to change all those collections if you want to add a single mod.",継承は、複数のコレクションで共通のMOD構成を基準として使う仕組みです。1つMODを追加するたびに全コレクションを変更する必要がなくなります。
Penumbra,,,,Inherited From,継承元
Penumbra,,,,"Initial Setup, Step 4: Managing Collections",初期設定 ステップ4：コレクション管理
Penumbra,,,,"Initial Setup, Step 5: Selected Collection",初期設定 ステップ5：選択中のコレクション
Penumbra,,,,"Initial Setup, Step 6: Simple Assignments",初期設定 ステップ6：簡易割り当て
Penumbra,,,,Intended to be a pure white texture of minimal size.,最小サイズの純白テクスチャとして使用されます。
Penumbra,,,,Internal Order,内部順
Penumbra,,,,Internal Order (Inverted),内部順（逆順）
Penumbra,,,,It is strongly recommended to not show your characters name in public screenshots when using Penumbra.,Penumbra使用中に公開スクリーンショットを撮る場合、キャラクター名を表示しないことを強く推奨します。
Penumbra,,,,Item Id,アイテムID
Penumbra,,,,items,アイテム
Penumbra,,,,Keep Default Metadata Changes on Import,インポート時に既定値と同じメタデータ変更を保持
Penumbra,,,,Last Config Edit,最終設定編集
Penumbra,,,,Lexicographical,辞書順
Penumbra,,,,Lexicographical (Inverted),辞書順（逆順）
Penumbra,,,,Lower Limit for option groups displaying the Collapse/Expand button at the top.,上部に折りたたみ／展開ボタンを表示するオプショングループ数の下限。
Penumbra,,,,"Make the whole color row pair selection button highlight the pair in game, instead of just the crosshair, even without holding Control.",Ctrlを押していなくても、十字カーソルだけでなくカラーペア選択ボタンの行全体をゲーム内で強調表示します。
Penumbra,,,,"Makes report notifications automatically disappear after a few seconds if all the mods were successfully imported.
Reports that contain errors will still have to be manually dismissed.","すべてのMODが正常にインポートされた場合、結果通知を数秒後に自動で閉じます。
エラーを含む結果通知は手動で閉じる必要があります。"
Penumbra,,,,Male Racial NPC,男性NPC（種族別）
Penumbra,,,,Male Racial Player,男性プレイヤー（種族別）
Penumbra,,,,Management,管理
Penumbra,,,,Max. Entries,最大件数
Penumbra,,,,Migration,移行
Penumbra,,,,Minimum Window Dimensions,ウィンドウ最小サイズ
Penumbra,,,,Mips,ミップマップ
Penumbra,,,,Mod,MOD
Penumbra,,,,Mod Changed Item Display,MOD変更アイテム表示
Penumbra,,,,Mod Deletion Modifier,MOD削除の修飾キー
Penumbra,,,,Mod Directory,MODディレクトリ
Penumbra,,,,Mod Disabled By Inheritance,継承により無効化されたMOD
Penumbra,,,,Mod Enabled By Inheritance,継承により有効化されたMOD
Penumbra,,,,Mod Name,MOD名
Penumbra,,,,Mod Path,MODパス
Penumbra,,,,Mod Selector Priority,MOD一覧の優先度
Penumbra,,,,Mod Tags: ,MODタグ：
Penumbra,,,,Mod With No Settings,設定なしのMOD
Penumbra,,,,Mod With Resolved Conflicts,競合解決済みMOD
Penumbra,,,,Mod with Temporary Settings,一時設定ありのMOD
Penumbra,,,,Mod With Unresolved Conflicts,未解決の競合があるMOD
Penumbra,,,,mods,MOD
Penumbra,,,,Mods,MOD
Penumbra,,,,Mount,マウント
Penumbra,,,,Name,名前
Penumbra,,,,New Mod,新規MOD
Penumbra,,,,New Mod Tint,新規MODの色
Penumbra,,,,No changes made.,変更はありません。
Penumbra,,,,No key,キーなし
Penumbra,,,,No Tint,色なし
Penumbra,,,,None,なし
Penumbra,,,,"Normally, metadata changes that equal their default values, which are sometimes exported by TexTools, are discarded. Toggle this to keep them, for example if an option in a mod is supposed to disable a metadata change from a prior option.",通常、TexToolsなどから出力された「既定値と同じメタデータ変更」は破棄されます。以前のオプションによるメタデータ変更を後続オプションで無効化する場合など、これらを保持したい時に有効にしてください。
Penumbra,,,,"Note that this recomputes the current data of the actor if it still exists, and does not use the cached data.",対象がまだ存在する場合は現在のデータを再計算します。キャッシュ済みデータは使用しません。
Penumbra,,,,Notes,メモ
Penumbra,,,,Objects,オブジェクト
Penumbra,,,,Omit Machinist Offhands in Changed Items,変更アイテムから機工士の副武器を除外
Penumbra,,,,"Omits all Aetherotransformers (machinist offhands) in the changed items tabs because any change on them changes all of them at the moment.

Changing this triggers a rediscovery of your mods so all changed items can be updated.","機工士の副武器（エーテル変換器）は、現在どれか1つを変更するとすべてに影響するため、変更アイテムタブからすべて除外します。

この設定を変更するとMODの再検出が実行され、変更アイテムが更新されます。"
Penumbra,,,,"On every login, automatically select the collection associated with the current character as the current collection for editing.",ログインするたびに、現在のキャラクターに関連付けられたコレクションを編集対象として自動選択します。
Penumbra,,,,"On the left, we have the collection selector. Here, we can create new collections - either empty ones or by duplicating existing ones - and delete any collections not needed anymore.",左側にはコレクション一覧があります。ここでは空のコレクションを新規作成したり、既存コレクションを複製して作成したり、不要なコレクションを削除できます。
Penumbra,,,,On-Screen,画面内
Penumbra,,,,On-Screen: Non-Players (Local),画面内：NPC（ローカル）
Penumbra,,,,On-Screen: Non-Players (Networked),画面内：NPC（ネットワーク）
Penumbra,,,,On-Screen: Other Players,画面内：他のプレイヤー
Penumbra,,,,On-Screen: You,画面内：自分
Penumbra,,,,Open Config Window at Game Start,ゲーム起動時に設定ウィンドウを開く
Penumbra,,,,Open Folders by Default,初期状態でフォルダーを展開
Penumbra,,,,Open the default mod data file in the text editor of your choice.,既定のMODデータファイルを設定したテキストエディターで開きます。
Penumbra,,,,"Open the import window at the location specified here every time, forgetting your previous path.",以前のパスを記憶せず、毎回ここで指定した場所からインポートウィンドウを開きます。
Penumbra,,,,Open the metadata json file in the text editor of your choice.,メタデータJSONファイルを設定したテキストエディターで開きます。
Penumbra,,,,Open this directory in your configured file explorer.,設定したファイルエクスプローラーでこのディレクトリを開きます。
Penumbra,,,,Open this plugin's settings,このプラグインの設定を開く
Penumbra,,,,Option,オプション
Penumbra,,,,Original Path,元のパス
Penumbra,,,,Overruled by ,上書き元：
Penumbra,,,,Overruled by any other Assignment.,他の割り当てによって上書きされます。
Penumbra,,,,Owned NPCs take precedence before unowned NPCs of the same type.,所有者ありNPCは、同種の所有者なしNPCより優先されます。
Penumbra,,,,Path,パス
Penumbra,,,,PCP Extension,PCP拡張子
Penumbra,,,,Penumbra will allow for custom shape keys and attributes for modded models to be considered and combined.,Penumbraで、MODモデルのカスタムシェイプキーや属性を考慮し、組み合わせて使用できるようにします。
Penumbra,,,,Please enter a valid player name and choose an available world or 'Any World'.,有効なプレイヤー名を入力し、利用可能なワールドまたは「すべてのワールド」を選択してください。
Penumbra,,,,Please enter a valid retainer name.,有効なリテイナー名を入力してください。
Penumbra,,,,Predefined tags that can be added or removed from mods with a single click.,1クリックでMODへ追加・削除できる定義済みタグです。
Penumbra,,,,Predefined Tags: ,定義済みタグ：
Penumbra,,,,Predefined Tags: Add Tag,定義済みタグ：タグを追加
Penumbra,,,,Predefined Tags: Remove Tag,定義済みタグ：タグを削除
Penumbra,,,,Preferred Changed Item Star,変更アイテムの優先スター
Penumbra,,,,Prevent Exported Mods From Being Automatically Reimported,エクスポートしたMODの自動再インポートを防ぐ
Penumbra,,,,Print Chat Command Success Messages to Chat,チャットコマンド成功メッセージをチャットへ表示
Penumbra,,,,Priority,優先度
Penumbra,,,,Put a ,次を付ける：
Penumbra,,,,Record,記録
Penumbra,,,,Redundant Collection Assignment,重複したコレクション割り当て
Penumbra,,,,Redundant Files (WIP),重複ファイル（開発中）
Penumbra,,,,"Refresh data for the current option.
This resets unsaved changes.","現在のオプションのデータを更新します。
未保存の変更はリセットされます。"
Penumbra,,,,"Regularly, a mod has to match all supplied criteria separately.",通常、MODは指定したすべての条件にそれぞれ一致する必要があります。
Penumbra,,,,"Reload the current mod from its files.
If the mod directory or meta file do not exist anymore or if the new mod name is empty, the mod is deleted instead.","現在のMODをファイルから再読み込みします。
MODディレクトリやメタファイルが存在しない、または新しいMOD名が空の場合、そのMODは削除されます。"
Penumbra,,,,Remember Changed Items Filters Across Sessions,変更アイテムのフィルターをセッション間で記憶
Penumbra,,,,Remember Collection Filters Across Sessions,コレクションのフィルターをセッション間で記憶
Penumbra,,,,Remember Effective Changes Filters Across Sessions,有効な変更のフィルターをセッション間で記憶
Penumbra,,,,Remember Mod Filters Across Sessions,MODフィルターをセッション間で記憶
