Plugin,Menu,Section,Type,English,Japanese
"AutoRetainer","","","","> [2026/09/02 13:43:24 +09:00] [NeoTaskManager] →Starting to execute task [InteractWithExchange@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:24 +09:00] [NeoTaskManager] →Starting to execute task [SelectProvisioningMission@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:24 +09:00] [NeoTaskManager] →Starting to execute task [WaitUntilNotOccupied@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:24 +09:00] [NeoTaskManager] →→Task [CloseExchange@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:24 +09:00] [NeoTaskManager] →→Task [InteractWithExchange@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:24 +09:00] [NeoTaskManager] →→Task [WaitUntilNotOccupied@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:25 +09:00] Entries: 調達任務
昇級
任務と軍票について
キャンセル",""
"AutoRetainer","","","","> [2026/09/02 13:43:25 +09:00] Entry found: AddonMaster.SelectString.Entry [Text=""調達任務"", Index=0]",""
"AutoRetainer","","","","> [2026/09/02 13:43:25 +09:00] Firing callback: SelectString, valueCount = 1, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:25 +09:00] TrySelectSpecificEntry: selecting AddonMaster.SelectString.Entry [Text=""調達任務"", Index=0]",""
"AutoRetainer","","","","> [2026/09/02 13:43:25 +09:00] [NeoTaskManager] →Starting to execute task [SelectSupplyListTab(2)@<>c], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:25 +09:00] [NeoTaskManager] →→Task [SelectProvisioningMission@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] Handing in item リバーズブレス・ラブリュス for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] Seals: 70054/90000, for item 1979 | リバーズブレス・ラブリュス: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] [NeoTaskManager] →Starting to execute task [EnableDeliveringIfPossible@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] [NeoTaskManager] →→Task [EnableDeliveringIfPossible@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:26 +09:00] [NeoTaskManager] →→Task [SelectSupplyListTab(2)@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:27 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:27 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:27 +09:00] Handing in item リバーズブレス・ツインファング for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:27 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:27 +09:00] Seals: 72033/90000, for item 1979 | リバーズブレス・ツインファング: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:27 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:28 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:28 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:28 +09:00] Handing in item リバーズブレス・ストライカーハーフマスク for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:28 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:28 +09:00] Seals: 74012/90000, for item 1979 | リバーズブレス・ストライカーハーフマスク: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:28 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:29 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:29 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:29 +09:00] Handing in item リバーズブレス・ヒーラーチェストラップ for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:29 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:29 +09:00] Seals: 75991/90000, for item 1979 | リバーズブレス・ヒーラーチェストラップ: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Handing in item リバーズブレス・ストライカーアームガード for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Handing in item リバーズブレス・レンジャーフィンガーラップ for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Seals: 77970/90000, for item 1979 | リバーズブレス・ストライカーアームガード: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Seals: 79949/90000, for item 1979 | リバーズブレス・レンジャーフィンガーラップ: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:30 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:31 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:31 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:31 +09:00] Handing in item リバーズブレス・ディフェンダーボトム for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:31 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:31 +09:00] Seals: 81928/90000, for item 1979 | リバーズブレス・ディフェンダーボトム: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:31 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:32 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:32 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:32 +09:00] Handing in item リバーズブレス・レンジャーボトム for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:32 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:32 +09:00] Seals: 83907/90000, for item 1979 | リバーズブレス・レンジャーボトム: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:32 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:33 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:33 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:33 +09:00] Handing in item リバーズブレス・ディフェンダーイヤリング for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:33 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:33 +09:00] Seals: 85886/90000, for item 1979 | リバーズブレス・ディフェンダーイヤリング: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:33 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 1, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] Handing in item リバーズブレス・ディフェンダーネックレス for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] Seals: 87865/90000, for item 1979 | リバーズブレス・ディフェンダーネックレス: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [AutoRetainer] Too many seals, please spend them",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task BeginNewPurchase@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task CloseSelectString@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task CloseSupplyList@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task EnableDeliveringIfPossible@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task InteractWithExchange@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task InteractWithShop@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task SelectProvisioningMission@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task SelectSupplyListTab(2)@<>c",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] Enqueued task WaitUntilNotOccupied@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] →Starting to execute task [CloseSelectString@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] →Starting to execute task [CloseSupplyList@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:34 +09:00] [NeoTaskManager] →→Task [CloseSupplyList@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] Firing callback: SelectString, valueCount = 1, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] Inserted task PurchaseItem@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →Starting to execute task [BeginNewPurchase@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →Starting to execute task [InteractWithShop@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →Starting to execute task [PurchaseItem@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →Starting to execute task [WaitUntilNotOccupied@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →→Task [BeginNewPurchase@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →→Task [CloseSelectString@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →→Task [InteractWithShop@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:35 +09:00] [NeoTaskManager] →→Task [WaitUntilNotOccupied@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] Firing callback: GrandCompanyExchange, valueCount = 1, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] Firing callback: GrandCompanyExchange, valueCount = 9, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] SelectYesno 漆×33を、19,800枚の軍票と交換します。よろしいですか？ addon 1 by predicate",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] Inserted task <ContinuePurchase>b__1@<>c__DisplayClass33_0",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] Inserted task <ContinuePurchase>b__2@<>c__DisplayClass33_0",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] Inserted task BeginNewPurchase@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] Inserted task CloseExchange@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] Inserted task ConfirmExchange@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] Inserted task Delay (4 frames)@<>c__DisplayClass2_0",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →Starting to execute task [<ContinuePurchase>b__1@<>c__DisplayClass33_0], timeout=5000",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →Starting to execute task [<ContinuePurchase>b__2@<>c__DisplayClass33_0], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →Starting to execute task [BeginNewPurchase@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →Starting to execute task [CloseExchange@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →Starting to execute task [ConfirmExchange@GCContinuation], timeout=5000",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →Starting to execute task [Delay (4 frames)@<>c__DisplayClass2_0], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →→Task [<ContinuePurchase>b__1@<>c__DisplayClass33_0] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →→Task [<ContinuePurchase>b__2@<>c__DisplayClass33_0] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →→Task [BeginNewPurchase@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →→Task [CloseExchange@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →→Task [ConfirmExchange@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →→Task [Delay (4 frames)@<>c__DisplayClass2_0] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:36 +09:00] [NeoTaskManager] →→Task [PurchaseItem@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] Entries: 調達任務
昇級
任務と軍票について
キャンセル",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] Entry found: AddonMaster.SelectString.Entry [Text=""調達任務"", Index=0]",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] Firing callback: SelectString, valueCount = 1, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] TrySelectSpecificEntry: selecting AddonMaster.SelectString.Entry [Text=""調達任務"", Index=0]",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] [NeoTaskManager] →Starting to execute task [InteractWithExchange@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] [NeoTaskManager] →Starting to execute task [SelectProvisioningMission@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] [NeoTaskManager] →Starting to execute task [WaitUntilNotOccupied@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] [NeoTaskManager] →→Task [InteractWithExchange@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] [NeoTaskManager] →→Task [SelectProvisioningMission@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:37 +09:00] [NeoTaskManager] →→Task [WaitUntilNotOccupied@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] Handing in item リバーズブレス・キャスターネックレス for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] Seals: 70044/90000, for item 1979 | リバーズブレス・キャスターネックレス: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] [NeoTaskManager] →Starting to execute task [EnableDeliveringIfPossible@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] [NeoTaskManager] →Starting to execute task [SelectSupplyListTab(2)@<>c], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] [NeoTaskManager] →→Task [EnableDeliveringIfPossible@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:38 +09:00] [NeoTaskManager] →→Task [SelectSupplyListTab(2)@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] Delivering Item",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 1, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] Firing callback: GrandCompanySupplyList, valueCount = 3, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] Handing in item リバーズブレス・ヒーラーリング for 1979 seals (index=0)",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] Handle 1",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] Seals: 72023/90000, for item 1979 | リバーズブレス・ヒーラーリング: True",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] Setting exchange mode to Hide_Armoury_Chest_Items (2->2)",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] [AutoRetainer] Automatic handin has been completed",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] [NeoTaskManager] Enqueued task CloseSelectString@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] [NeoTaskManager] Enqueued task CloseSupplyList@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] [NeoTaskManager] Enqueued task WaitUntilNotOccupied@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] [NeoTaskManager] →Starting to execute task [CloseSelectString@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] [NeoTaskManager] →Starting to execute task [CloseSupplyList@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:39 +09:00] [NeoTaskManager] →→Task [CloseSupplyList@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:40 +09:00] Firing callback: SelectString, valueCount = 1, updateStatte = True, values:
",""
"AutoRetainer","","","","> [2026/09/02 13:43:40 +09:00] FPS restrictions restored",""
"AutoRetainer","","","","> [2026/09/02 13:43:40 +09:00] TextAdvance unlocked",""
"AutoRetainer","","","","> [2026/09/02 13:43:40 +09:00] YesAlready unlocked",""
"AutoRetainer","","","","> [2026/09/02 13:43:40 +09:00] [NeoTaskManager] →Starting to execute task [WaitUntilNotOccupied@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 13:43:40 +09:00] [NeoTaskManager] →→Task [CloseSelectString@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:43:40 +09:00] [NeoTaskManager] →→Task [WaitUntilNotOccupied@GCContinuation] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:44:05 +09:00] [NeoTaskManager] Enqueued task <EnqueueWriteWhenPlayerAvailable>b__0_0@<>c",""
"AutoRetainer","","","","> [2026/09/02 13:44:05 +09:00] [NeoTaskManager] →Starting to execute task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c], timeout=60000",""
"AutoRetainer","","","","> [2026/09/02 13:44:06 +09:00] [NeoTaskManager] →→Task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 13:44:10 +09:00] [NeoTaskManager] Enqueued task <EnqueueWriteWhenPlayerAvailable>b__0_0@<>c",""
"AutoRetainer","","","","> [2026/09/02 13:44:10 +09:00] [NeoTaskManager] →Starting to execute task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c], timeout=60000",""
"AutoRetainer","","","","> [2026/09/02 13:44:10 +09:00] [NeoTaskManager] →→Task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 14:10:56 +09:00] [NeoTaskManager] Enqueued task <EnqueueWriteWhenPlayerAvailable>b__0_0@<>c",""
"AutoRetainer","","","","> [2026/09/02 14:10:56 +09:00] [NeoTaskManager] →Starting to execute task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c], timeout=60000",""
"AutoRetainer","","","","> [2026/09/02 14:10:56 +09:00] [NeoTaskManager] →→Task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 14:27:46 +09:00] [NeoTaskManager] Enqueued task <EnqueueWriteWhenPlayerAvailable>b__0_0@<>c",""
"AutoRetainer","","","","> [2026/09/02 14:27:46 +09:00] [NeoTaskManager] →Starting to execute task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c], timeout=60000",""
"AutoRetainer","","","","> [2026/09/02 14:27:46 +09:00] [NeoTaskManager] →→Task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 14:54:31 +09:00] [NeoTaskManager] Enqueued task <EnqueueWriteWhenPlayerAvailable>b__0_0@<>c",""
"AutoRetainer","","","","> [2026/09/02 14:54:31 +09:00] [NeoTaskManager] →Starting to execute task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c], timeout=60000",""
"AutoRetainer","","","","> [2026/09/02 14:54:31 +09:00] [NeoTaskManager] →→Task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 14:55:17 +09:00] [NeoTaskManager] Enqueued task <EnqueueWriteWhenPlayerAvailable>b__0_0@<>c",""
"AutoRetainer","","","","> [2026/09/02 14:55:17 +09:00] [NeoTaskManager] →Starting to execute task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c], timeout=60000",""
"AutoRetainer","","","","> [2026/09/02 14:55:17 +09:00] [NeoTaskManager] →→Task [<EnqueueWriteWhenPlayerAvailable>b__0_0@<>c] completed successfully ",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] FPS restrictions removed",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] TextAdvance locked",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] YesAlready locked",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Enqueued task BeginNewPurchase@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Enqueued task EnableDeliveringIfPossible@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Enqueued task InteractWithExchange@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Enqueued task InteractWithShop@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Enqueued task SelectProvisioningMission@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Enqueued task SelectSupplyListTab(2)@<>c",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Enqueued task WaitUntilNotOccupied@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] Inserted task PurchaseItem@GCContinuation",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] →Starting to execute task [BeginNewPurchase@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] →Starting to execute task [InteractWithShop@GCContinuation], timeout=20000",""
"AutoRetainer","","","","> [2026/09/02 14:55:44 +09:00] [NeoTaskManager] →Starting to execute task [PurchaseItem@GCContinuation], timeout=20000",""
