Plugin,Menu,Section,Type,English,Japanese
"DalamudACT","Settings","PartyMonitor/JobSkills","","04/21 绝枪战士###job_skills_37","04/21 ガンブレイカー###job_skills_37"
"DalamudACT","Settings","PartyMonitor/JobSkills","","05/21 白魔法师","05/21 白魔道士"
"DalamudACT","Settings","PartyMonitor/JobSkills","","05/21 白魔法师###job_skills_24","05/21 白魔道士###job_skills_24"
"DalamudACT","Settings","PartyMonitor/JobSkills","","06/21 学者","06/21 学者"
"DalamudACT","Settings","PartyMonitor/JobSkills","","06/21 学者###job_skills_28","06/21 学者###job_skills_28"
"DalamudACT","Settings","PartyMonitor/JobSkills","","07/21 占星术士","07/21 占星術師"
"DalamudACT","Settings","PartyMonitor/JobSkills","","07/21 占星术士###job_skills_33","07/21 占星術師###job_skills_33"
"DalamudACT","Settings","PartyMonitor/JobSkills","","08/21 贤者","08/21 賢者"
"DalamudACT","Settings","PartyMonitor/JobSkills","","08/21 贤者###job_skills_40","08/21 賢者###job_skills_40"
"DalamudACT","Settings","PartyMonitor/JobSkills","","09/21 武僧","09/21 モンク"
"DalamudACT","Settings","PartyMonitor/JobSkills","","09/21 武僧###job_skills_20","09/21 モンク###job_skills_20"
"DalamudACT","Settings","PartyMonitor/JobSkills","","10/21 龙骑士","10/21 竜騎士"
"DalamudACT","Settings","PartyMonitor/JobSkills","","10/21 龙骑士###job_skills_22","10/21 竜騎士###job_skills_22"
"DalamudACT","Captured","","","100px","100px"
"DalamudACT","Settings","PartyMonitor/JobSkills","","11/21 忍者","11/21 忍者"
"DalamudACT","Settings","PartyMonitor/JobSkills","","11/21 忍者###job_skills_30","11/21 忍者###job_skills_30"
"DalamudACT","Captured","","","115 ""准备集合放黄圈"" Timer { }","115「集合して黄円を置く準備」Timer { }"
"DalamudACT","Settings","PartyMonitor/JobSkills","","12/21 武士","12/21 侍"
"DalamudACT","Settings","PartyMonitor/JobSkills","","12/21 武士###job_skills_34","12/21 侍###job_skills_34"
"DalamudACT","Settings","PartyMonitor/JobSkills","","13/21 钐镰客","13/21 リーパー"
"DalamudACT","Settings","PartyMonitor/JobSkills","","13/21 钐镰客###job_skills_39","13/21 リーパー###job_skills_39"
"DalamudACT","Settings","PartyMonitor/JobSkills","","14/21 蝰蛇剑士","14/21 ヴァイパー"
"DalamudACT","Settings","PartyMonitor/JobSkills","","14/21 蝰蛇剑士###job_skills_41","14/21 ヴァイパー###job_skills_41"
"DalamudACT","Settings","PartyMonitor/JobSkills","","15/21 吟游诗人","15/21 吟遊詩人"
"DalamudACT","Settings","PartyMonitor/JobSkills","","15/21 吟游诗人###job_skills_23","15/21 吟遊詩人###job_skills_23"
"DalamudACT","Settings","PartyMonitor/JobSkills","","16/21 机工士","16/21 機工士"
"DalamudACT","Settings","PartyMonitor/JobSkills","","16/21 机工士###job_skills_31","16/21 機工士###job_skills_31"
"DalamudACT","Settings","PartyMonitor/JobSkills","","17/21 舞者","17/21 踊り子"
"DalamudACT","Settings","PartyMonitor/JobSkills","","17/21 舞者###job_skills_38","17/21 踊り子###job_skills_38"
"DalamudACT","Settings","PartyMonitor/JobSkills","","18/21 黑魔法师","18/21 黒魔道士"
"DalamudACT","Settings","PartyMonitor/JobSkills","","18/21 黑魔法师###job_skills_25","18/21 黒魔道士###job_skills_25"
"DalamudACT","Settings","PartyMonitor/JobSkills","","19/21 召唤师","19/21 召喚士"
"DalamudACT","Settings","PartyMonitor/JobSkills","","19/21 召唤师###job_skills_27","19/21 召喚士###job_skills_27"
"DalamudACT","Settings","PartyMonitor/JobSkills","","20/21 赤魔法师","20/21 赤魔道士"
"DalamudACT","Settings","PartyMonitor/JobSkills","","20/21 赤魔法师###job_skills_35","20/21 赤魔道士###job_skills_35"
"DalamudACT","Settings","PartyMonitor/JobSkills","","21/21 绘灵法师","21/21 ピクトマンサー"
"DalamudACT","Settings","PartyMonitor/JobSkills","","21/21 绘灵法师###job_skills_42","21/21 ピクトマンサー###job_skills_42"
"DalamudACT","Captured","","","24px","24px"
"DalamudACT","","","","3ページ共通",""
"DalamudACT","Captured","","","44px","44px"
"DalamudACT","Captured","","","48px","48px"
"DalamudACT","Captured","","","62px","62px"
"DalamudACT","Captured","","","73px","73px"
"DalamudACT","Main","Window","","ACTX 风格本地统计","ACTX風ローカル統計"
"DalamudACT","Settings","TTS","","AOE / 死刑等分类提示","AOE／タンク強攻撃などの分類を読み上げ"
"DalamudACT","","","","AOE／タンク強攻撃などの分類を読み上げ",""
"DalamudACT","Captured","","","by Shiyuvi, Anmi","by Shiyuvi, Anmi"
"DalamudACT","","","","Canau Torato",""
"DalamudACT","Settings","PartyMonitor","","CD中技能","リキャスト中スキル"
"DalamudACT","","","","CD数字の位置",""
"DalamudACT","","","","CD数字の色",""
"DalamudACT","","","","CD数字サイズ",""
"DalamudACT","Settings","PartyMonitor","","CD数字位置","CD数字の位置"
"DalamudACT","Captured","","","CD数字大小","CD数字サイズ"
"DalamudACT","Settings","PartyMonitor","","CD数字颜色","CD数字の色"
"DalamudACT","Captured","","","Classic（经典表格）","Classic（クラシック表）"
"DalamudACT","Settings","Timeline","","DailyRoutines TTS","DailyRoutines TTS"
"DalamudACT","","","","DailyRoutines TTS###DailyRoutines TTS",""
"DalamudACT","","","","DailyRoutinesのテキスト読み上げ機能が必要です",""
"DalamudACT","Captured","","","DalamudACT","DalamudACT"
"DalamudACT","Settings","AdvancedWindow","","DEBUG","DEBUG"
"DalamudACT","","","","DEBUG###DEBUG",""
"DalamudACT","","","","Disable this plugin before deleting it.",""
"DalamudACT","Settings","Data","","DoT","DoT"
"DalamudACT","","","","DoT###DoT",""
"DalamudACT","Settings","Data","","DoT／ワイルドファイアの帰属を集計","DoT／ワイルドファイアの帰属を集計"
"DalamudACT","","","","DoT／ワイルドファイアの帰属を集計###统计 DoT/野火归属",""
"DalamudACT","Captured","","","DPS","DPS"
"DalamudACT","Settings","Window","","DPS / HPS / 承伤统计","DPS / HPS / 被ダメ統計"
"DalamudACT","","","","DPS / HPS / 被ダメ統計",""
"DalamudACT","","","","DPSを表示###显示 DPS",""
"DalamudACT","Captured","","","DPS列","DPS列"
"DalamudACT","","","","DPS列を表示###显示秒伤列",""
"DalamudACT","Captured","","","DPS統計","DPS統計"
"DalamudACT","","","","DPS統計パネル透明度",""
"DalamudACT","","","","DPS統計フローティングウィンドウを切り替えます。",""
"DalamudACT","CapturedExact","","","DPS統計更新間隔","DPS統計更新間隔"
"DalamudACT","Main","Window","","DPS统计","DPS統計"
"DalamudACT","Settings","Window","","DPS统计 设置","DPS統計 設定"
"DalamudACT","Captured","","","DPS统计刷新间隔","DPS統計更新間隔"
"DalamudACT","Settings","Appearance","","DPS统计面板透明度","DPS統計パネル透明度"
"DalamudACT","Captured","","","HPS","HPS"
"DalamudACT","","","","HPSを表示###显示 HPS",""
"DalamudACT","Captured","","","Ikegami","Ikegami"
"DalamudACT","Captured","","","Minimal（极简样式）","Minimal（ミニマル）"
"DalamudACT","Settings","Data","","NPC 友方识别","味方NPC識別"
"DalamudACT","Captured","","","NPC 队友识别名单","味方NPC識別リスト"
"DalamudACT","Main","Status","","NPC高亮关","NPC強調表示 OFF"
"DalamudACT","Main","Status","","NPC高亮开","NPC強調表示 ON"
"DalamudACT","","","","Open this plugin's interface",""
"DalamudACT","","","","Open this plugin's settings",""
"DalamudACT","","","","Param：30","パラメータ：30"
"DalamudACT","","","","PTメンバーがホルムギャング、インビンシブル、リビングデッド、ボーライドを使用した際にスキル名を読み上げます。PvPエリアでは読み上げません。",""
"DalamudACT","Settings","Timeline","","PTメンバーの無敵スキルを読み上げ","PTメンバーの無敵スキルを読み上げ"
"DalamudACT","","","","PTメンバーの無敵スキルを読み上げ###播报队友无敌技能",""
"DalamudACT","","","","PTメンバースキル監視のフローティングウィンドウを切り替えます。",""
"DalamudACT","","","","PTメンバー監視",""
"DalamudACT","","","","PTメンバー監視を固定###锁定队友监控",""
"DalamudACT","","","","PTメンバー監視を表示###显示队友监控",""
"DalamudACT","","","","PTメンバー監視更新間隔",""
"DalamudACT","","","","PT全員が非戦闘状態になったら戦闘終了###全队脱战（PartyList）即为战斗结束",""
"DalamudACT","","","","PT全員が非戦闘状態になり、さらにX秒後に戦闘終了###全队脱战，且延迟 X 秒为战斗结束",""
"DalamudACT","","","","PT支援、軽減、食事、カスタムスキル",""
"DalamudACT","","","","PT支援を監視###监控团辅",""
"DalamudACT","","","","PT支援／軽減グループを統合",""
"DalamudACT","Captured","","","release version","release version"
"DalamudACT","Captured","","","Timer 时间标记","Timer 時刻マーカー"
"DalamudACT","","","","Timer 時刻マーカー",""
"DalamudACT","Settings","QuickNav","","TTS","TTS"
"DalamudACT","Settings","TTS","","TTS 提前秒数","TTS先読み秒数"
"DalamudACT","Settings","TTS","","TTS 播报","TTS読み上げ"
"DalamudACT","","","","TTS先読み秒数",""
"DalamudACT","Settings","Timeline","","TTS提前秒数","TTS先読み秒数"
"DalamudACT","Captured","","","TTS纠偏说明","TTS補正の説明"
"DalamudACT","","","","TTS補正の説明",""
"DalamudACT","","","","TTS読み上げ",""
"DalamudACT","Settings","StatsPanel","","X（秒）","X（秒）"
"DalamudACT","Captured","","","“玩家 + 敌方 NPC” 模式下会隐藏友方 NPC，只保留玩家与敌方对象。","「プレイヤー + 敵NPC」モードでは味方NPCを非表示にし、プレイヤーと敵だけを表示します。"
"DalamudACT","","","","このプラグインの画面を開く",""
"DalamudACT","","","","この対応表は既定で折りたたまれています。DPS / HPS / 被ダメの列内容を確認するときだけ展開してください。",""
"DalamudACT","","","","アイコンモード###图标模式",""
"DalamudACT","","","","アイコン下にIDを表示###图标下方显示ID",""
"DalamudACT","","","","アイコン列間隔",""
"DalamudACT","","","","ウィンドウ与フローティングパネル",""
"DalamudACT","","","","ウィンドウ制御",""
"DalamudACT","","","","ウユー・ウブ
コザマル・カ
オック・ハヌ
09/02/2026 08:06:40
09/02/2026 08:12:30
05:50 Minutes
19:51 Minutes",""
"DalamudACT","","","","エリア別に更新頻度を自動設定###按区域自动刷新频率",""
"DalamudACT","","","","オンラインタイムラインの説明",""
"DalamudACT","","","","カスタムスキルを追加（一覧にないスキル用）",""
"DalamudACT","","","","カンパニーアクション：テレポ割引 (364)",""
"DalamudACT","","","","ギミックを読み上げ",""
"DalamudACT","","","","ギミックを読み上げ（AOE／タンク強攻撃分類）###播报机制（AOE/死刑分类）",""
"DalamudACT","","","","ギミック名に加えてスキル名も読み上げ",""
"DalamudACT","","","","ゲームイベントに依存せず、戦闘時間だけで表示する項目です。読み上げは「対処方法を読み上げ」の設定に従います。",""
"DalamudACT","","","","ゲーム内でPT戦闘統計を直接確認します。
ローカルACTX方式の戦闘統計をゲーム内に直接表示します。",""
"DalamudACT","","","","コマンド／チャット###命令/聊天",""
"DalamudACT","","","","コンテンツ突入時にタイムラインを自動ダウンロード",""
"DalamudACT","","","","コンテンツ突入時にタイムラインを自動ダウンロード###进入副本时自动下载时间轴",""
"DalamudACT","","","","サイズとCD数字",""
"DalamudACT","","","","ジョブスキル一覧",""
"DalamudACT","","","","ジョブ列",""
"DalamudACT","","","","ジョブ列を表示###显示职业列",""
"DalamudACT","","","","スキルID",""
"DalamudACT","","","","スキルIDは実際のゲームデータと照合してください",""
"DalamudACT","","","","スキル名",""
"DalamudACT","","","","スキル名を読み上げ",""
"DalamudACT","","","","スキル名を読み上げ###播报技能名",""
"DalamudACT","","","","スキル監視",""
"DalamudACT","","","","スキル監視ウィンドウ透明度",""
"DalamudACT","","","","スタイル共有コード",""
"DalamudACT","","","","スタイル説明",""
"DalamudACT","","","","ステータスID監視",""
"DalamudACT","","","","ステータス監視",""
"DalamudACT","","","","ステータス監視###状态监控",""
"DalamudACT","","","","ステータス監視を固定###锁定状态监控",""
"DalamudACT","","","","ステータス監視を表示###显示状态监控",""
"DalamudACT","","","","ステータス監視ウィンドウを切り替えます。",""
"DalamudACT","","","","ステータス監視ウィンドウを固定###锁定状态监控窗口",""
"DalamudACT","","","","ステータス監視ウィンドウを表示###显示状态监控窗口",""
"DalamudACT","","","","ステータス監視更新間隔",""
"DalamudACT","","","","ステータス監視透明度",""
"DalamudACT","","","","タイムライン###时间轴",""
"DalamudACT","","","","タイムライン: 未読み込み",""
"DalamudACT","","","","タイムラインTTSを有効化",""
"DalamudACT","","","","タイムラインのフローティングウィンドウを切り替えます。",""
"DalamudACT","","","","タイムラインはまだ読み込まれていません。",""
"DalamudACT","","","","タイムラインを強制読み込み",""
"DalamudACT","","","","タイムラインウィンドウを固定###锁定时间轴窗口",""
"DalamudACT","","","","タイムラインウィンドウを表示###显示时间轴窗口",""
"DalamudACT","","","","タイムラインウィンドウ透明度",""
"DalamudACT","","","","タイムラインファイル：未読み込み",""
"DalamudACT","","","","タイムライン更新間隔",""
"DalamudACT","","","","タイムライン自動ダウンロード",""
"DalamudACT","","","","タイムライン行間隔",""
"DalamudACT","","","","タイムライン： 未読み込み",""
"DalamudACT","","","","タブ表示",""
"DalamudACT","","","","ターゲットのステータスを表示###显示目标状态",""
"DalamudACT","","","","ターゲットのステータス最大表示数",""
"DalamudACT","","","","ダメージ列",""
"DalamudACT","","","","ダメージ列を表示###显示伤害列",""
"DalamudACT","","","","ダメージ統計###伤害统计",""
"DalamudACT","","","","ダメージ量",""
"DalamudACT","","","","テキストモード###文字模式",""
"DalamudACT","","","","テーブル行高",""
"DalamudACT","","","","テーマ色###主题色",""
"DalamudACT","","","","テーマ色モードではジョブごとの色を使用します。",""
"DalamudACT","","","","テーマ色透明度は共通のAlpha値だけに影響します。",""
"DalamudACT","","","","デバッグログを有効化###启用调试日志",""
"DalamudACT","","","","デバッグログ分類",""
"DalamudACT","","","","データ操作",""
"DalamudACT","","","","ネットワークパケット拡張モード",""
"DalamudACT","","","","ネットワークパケット拡張モードを有効化###启用网络包增强模式",""
"DalamudACT","","","","フローティング表示モード",""
"DalamudACT","","","","フローティング表示対象",""
"DalamudACT","","","","プラグインのURLを開く",""
"DalamudACT","","","","プラグイン／Hook###插件/Hook",""
"DalamudACT","","","","プレイヤー + 味方NPC###玩家 + 友方 NPC",""
"DalamudACT","","","","プレイヤー + 敵NPC###玩家 + 敌方 NPC",""
"DalamudACT","","","","プレイヤーのみ###仅玩家",""
"DalamudACT","","","","プレイヤー列",""
"DalamudACT","","","","プレイヤー列を表示###显示玩家列",""
"DalamudACT","","","","プレビュールールの説明",""
"DalamudACT","","","","マクロヘルプを表示します。",""
"DalamudACT","","","","リキャスト中スキル",""
"DalamudACT","","","","リキャスト（秒）",""
"DalamudACT","","","","リプレイモード###回顾模式",""
"DalamudACT","","","","レイアウトと表示ルール",""
"DalamudACT","","","","ログ出力ルール",""
"DalamudACT","","","","ローカルイベント収集 / ACTX統計方式",""
"DalamudACT","Settings","PartyMonitor","","一键关闭所有团辅技能","全PT支援スキルを一括OFF"
"DalamudACT","Settings","PartyMonitor","","一键开启所有团辅技能","全PT支援スキルを一括ON"
"DalamudACT","Captured","","","上下中央","上下中央"
"DalamudACT","Settings","StatsPanel","","下表说明同一组共享设置在 DPS / HPS / 承伤 中分别对应的实际列含义。","同じ共有設定がDPS / HPS / 被ダメ各ページでどの列に対応するかを示します。"
"DalamudACT","Settings","Timeline","","下载中...","ダウンロード中..."
"DalamudACT","Captured","","","不依赖任何游戏事件，纯按战斗时间显示的条目，播报归“播报应对方案”控制。","ゲームイベントに依存せず、戦闘時間だけで表示する項目です。読み上げは「対処方法を読み上げ」の設定に従います。"
"DalamudACT","Captured","","","中间学派","ニュートラルセクト"
"DalamudACT","Main","Summary","","主界面透明度","メイン画面の透明度"
"DalamudACT","","","","主要なDPS/HPSは維持しますが、DoT・味方NPC・戦闘ログ詳細が欠落する場合があります。",""
"DalamudACT","Settings","StatsPanel","","主题色","テーマ色"
"DalamudACT","Settings","StatsPanel","","主题色模式按职业使用各自颜色。","テーマ色モードではジョブごとの色を使用します。"
"DalamudACT","Settings","StatsPanel","","主题色调色板","テーマカラーパレット"
"DalamudACT","Settings","StatsPanel","","主题色透明度","テーマ色の透明度"
"DalamudACT","Settings","StatsPanel","","主题色透明度只影响统一 Alpha。","テーマ色透明度は共通のAlpha値だけに影響します。"
"DalamudACT","Settings","Theme","","主题配色","テーマカラー"
"DalamudACT","Captured","","","义结金兰","桃園結義"
"DalamudACT","Main","Status","","仅玩家","プレイヤーのみ"
"DalamudACT","Captured","","","介毒之术","毒盛の鎖"
"DalamudACT","","","","付与元情報を表示###显示来源信息",""
"DalamudACT","Captured","","","以上都是极简样式专属属性。","以上はすべてMinimalスタイル専用設定です。"
"DalamudACT","","","","以下の設定はDPS / HPS / 被ダメの3ページに共通で適用されます。",""
"DalamudACT","Settings","StatsPanel","","以下设置同时作用于 DPS / HPS / 承伤。","以下の設定はDPS / HPS / 被ダメの3ページに共通で適用されます。"
"DalamudACT","Settings","Data","","伤害","ダメージ"
"DalamudACT","Settings","Stats","","伤害列","ダメージ列"
"DalamudACT","Captured","","","伤害统计","ダメージ統計"
"DalamudACT","Main","Columns","","伤害量","ダメージ量"
"DalamudACT","Captured","","","伤害量列宽","ダメージ量の列幅"
"DalamudACT","Captured","","","低延迟##refresh_preset_fast","低遅延##refresh_preset_fast"
"DalamudACT","Captured","","","低负载##refresh_preset_low","低負荷##refresh_preset_low"
"DalamudACT","Settings","Status","","保存当前UI为默认","現在のUIを既定として保存"
"DalamudACT","","","","保留与筛选###combat_timeline_tools","保持とフィルター###combat_timeline_tools"
"DalamudACT","Settings","Performance","","保留主要 DPS/HPS，可能漏记 DoT、友方 NPC 与流水细节","主要なDPS/HPSは維持しますが、DoT・味方NPC・戦闘ログ詳細が欠落する場合があります。"
"DalamudACT","CombatLog","Filters","","保留条数：","保持件数："
"DalamudACT","","","","元の語句",""
"DalamudACT","","","","先の表示秒数",""
"DalamudACT","Captured","","","光之心","ハート・オブ・ライト"
"DalamudACT","Captured","","","光明神的最终乐章","光神のフィナーレ"
"DalamudACT","Captured","","","全大赦","インドゥルゲンティア"
"DalamudACT","CombatLog","Filters","","全部","すべて"
"DalamudACT","Main","Tabs","","全部隐藏","すべて非表示"
"DalamudACT","Settings","StatsPanel","","全队脱战后，额外等待 X 秒再视为战斗结束。","PT全員が非戦闘状態になった後、さらにX秒待ってから戦闘終了と判定します。"
"DalamudACT","Main","Status","","全队脱战（PartyList）","PT全員が非戦闘状態（PartyList）"
"DalamudACT","Settings","StatsPanel","","全队脱战（PartyList）即为战斗结束","PT全員が非戦闘状態になったら戦闘終了"
"DalamudACT","Settings","StatsPanel","","全队脱战，且延迟 X 秒为战斗结束","PT全員が非戦闘状態になり、さらにX秒後に戦闘終了"
"DalamudACT","","","","共 0 条","合計 0 件"
"DalamudACT","Settings","StatsPanel","","共享列开关","共有列の表示切替"
"DalamudACT","Main","Summary","","共享列显示","共有列表示"
"DalamudACT","","","","共有列の表示切替",""
"DalamudACT","Captured","","","关闭“高亮 NPC 行”后，NPC 会回退到普通条形配色与默认文本颜色。","「NPC行を強調」を無効にすると、NPCは通常のバー配色と既定の文字色に戻ります。"
"DalamudACT","Settings","Performance","","关闭后降低压力，但 DoT、野火等持续/延迟伤害会更不准。","無効にすると負荷は下がりますが、DoTやワイルドファイアなどの継続／遅延ダメージ精度が低下します。"
"DalamudACT","Captured","","","关闭后降低高特效战斗压力，但 DoT、野火等持续/延迟伤害会更不准。高性能模式会临时停用。","無効にすると高エフェクト戦闘時の負荷は下がりますが、DoTやワイルドファイアなどの継続／遅延ダメージ精度が低下します。高性能モードでは一時的に無効化されます。"
"DalamudACT","CapturedExact","","","关闭后降低高特效战斗压力，但 DoT、野火等持续/延迟伤害会更不准。高性能模式会临时停用。 ","無効にすると高エフェクト戦闘時の負荷は下がりますが、DoTやワイルドファイアなどの継続／遅延ダメージ精度が低下します。高性能モードでは一時的に無効化されます。 "
"DalamudACT","Settings","Header","","关闭窗口","ウィンドウを閉じる"
"DalamudACT","Settings","StatusObserver","","内容","内容"
"DalamudACT","Settings","PartyMonitor","","冷却(秒)","リキャスト（秒）"
"DalamudACT","Captured","","","减伤##cat_mit","軽減##cat_mit"
"DalamudACT","CombatLog","Content","","减伤分析","軽減分析"
"DalamudACT","Settings","StatsPanel","","切回主题色后会恢复下面的职业配色。","テーマ色へ戻すと、下のジョブ別配色が再び使用されます。"
"DalamudACT","Captured","","","切换 DPS 统计悬浮窗。","DPS統計フローティングウィンドウを切り替えます。"
"DalamudACT","Settings","StatsPanel","","切换悬浮统计的展示样式；后续如果继续新增样式，也会从这里扩展。","フローティング統計の表示スタイルを切り替えます。今後追加されるスタイルもここから選択します。"
"DalamudACT","Captured","","","切换时间轴悬浮窗。","タイムラインのフローティングウィンドウを切り替えます。"
"DalamudACT","Captured","","","切换状态监控窗口。","ステータス監視ウィンドウを切り替えます。"
"DalamudACT","Captured","","","切换设置面板。","設定パネルを切り替えます。"
"DalamudACT","Captured","","","切换队友技能监控悬浮窗。","PTメンバースキル監視のフローティングウィンドウを切り替えます。"
"DalamudACT","","","","列の対応関係",""
"DalamudACT","Settings","StatsPanel","","列宽记忆","列幅の保存"
"DalamudACT","","","","列幅の保存",""
"DalamudACT","Settings","StatsPanel","","列语义映射","列の対応関係"
"DalamudACT","","","","列間隔はスキルアイコン同士の横方向の間隔を調整します。",""
"DalamudACT","Settings","PartyMonitor","","列间距","列間隔"
"DalamudACT","Settings","PartyMonitor","","列间距控制技能图标之间的水平间隔","列間隔はスキルアイコン同士の横方向の間隔を調整します。"
"DalamudACT","Captured","","","刚玉之心","ハート・オブ・コランダム"
"DalamudACT","Settings","PartyMonitor","","删除","削除"
"DalamudACT","Settings","Timeline","","刷新当前副本时间轴","現在のコンテンツのタイムラインを更新"
"DalamudACT","Settings","Data","","刷新频率","更新頻度"
"DalamudACT","Captured","","","刷新频率说明","更新頻度の説明"
"DalamudACT","Captured","","","刷新频率预设","更新頻度プリセット"
"DalamudACT","Captured","","","剑术师","剣術士"
"DalamudACT","","","","剩余：30.0s","残り：30.0秒"
"DalamudACT","","","","割合バーのカラーモード",""
"DalamudACT","","","","割合列と履歴ページのエリア列は自動伸縮のため、固定列幅の保存対象外です。",""
"DalamudACT","","","","匿名モード###匿名模式",""
"DalamudACT","Captured","","","匿名模式","匿名モード"
"DalamudACT","Settings","StatsPanel","","单色","単色"
"DalamudACT","Settings","StatsPanel","","单色条颜色","単色バーの色"
"DalamudACT","Settings","StatsPanel","","单色模式会忽略职业主题色。","単色モードではジョブテーマ色を使用しません。"
"DalamudACT","Captured","","","単色###单色","単色###单色"
"DalamudACT","Captured","","","占卜","ディヴィネーション"
"DalamudACT","PartyMonitor","ShortJobName","","占星","占星術師"
"DalamudACT","Captured","","","占星术士","占星術師"
"DalamudACT","Settings","StatsPanel","","占比列与历史记录页的区域列保持自动拉伸，不参与固定宽度记忆。","割合列と履歴ページのエリア列は自動伸縮のため、固定列幅の保存対象外です。"
"DalamudACT","Captured","","","占比条内容","割合バーの内容"
"DalamudACT","Captured","","","占比条显示伤害","割合バーにダメージを表示"
"DalamudACT","Captured","","","占比条显示占比","割合バーに割合を表示"
"DalamudACT","Captured","","","占比条显示死亡","割合バーに死亡数を表示"
"DalamudACT","Captured","","","占比条显示玩家名","割合バーにプレイヤー名を表示"
"DalamudACT","Captured","","","占比条显示职业","割合バーにジョブを表示"
"DalamudACT","Settings","StatsPanel","","占比条配色","割合バーの配色"
"DalamudACT","Settings","StatsPanel","","占比条颜色模式","割合バーのカラーモード"
"DalamudACT","Captured","","","即兴表演","インプロビゼーション"
"DalamudACT","Captured","","","历史文件: C:\Users\USER\AppData\Roaming\XIVLauncher\pluginConfigs\DalamudACT\history-records.json","履歴ファイル: C:\Users\USER\AppData\Roaming\XIVLauncher\pluginConfigs\DalamudACT\history-records.json"
"DalamudACT","Main","Tabs","","历史记录","履歴"
"DalamudACT","Captured","","","历史记录预览时长（秒）","履歴プレビュー時間（秒）"
"DalamudACT","Main","Summary","","历史页列宽记忆","履歴ページの列幅保存"
"DalamudACT","Settings","StatsPanel","","历史页列宽记忆仍然有效。","履歴ページの列幅保存は引き続き有効です。"
"DalamudACT","Captured","","","历史预览与状态","履歴プレビューと状態"
"DalamudACT","Captured","","","原初的血气","原初の血気"
"DalamudACT","CombatLog","Filters","","原始时间","実時刻"
"DalamudACT","Captured","","","原词","元の語句"
"DalamudACT","Captured","","","友方 NPC 包括信赖/NPC 队友、Buddy、幻体等可识别的友方对象。","味方NPCには、フェイス／NPC同行者、バディ、分身など識別可能な味方オブジェクトが含まれます。"
"DalamudACT","Captured","","","双剑师","双剣士"
"DalamudACT","Settings","Timeline","","取消强制加载","強制読み込みを解除"
"DalamudACT","CombatLog","Controls","","取消选中","選択解除"
"DalamudACT","Captured","","","只恢复指定样式的默认设置。","指定したスタイルだけ既定設定へ戻します。"
"DalamudACT","Settings","Performance","","只记录战斗开始/结束、死亡、头标、连线和场地特效。","戦闘開始／終了、死亡、頭割りマーカー、線、フィールドエフェクトのみ記録します。"
"DalamudACT","Captured","","","只记录战斗开始/结束、死亡、头标、连线和场地特效，跳过伤害/治疗/状态等高频流水。","戦闘開始／終了、死亡、頭上マーカー、線、フィールドエフェクトのみ記録し、ダメージ／回復／ステータスなど高頻度ログは省略します。"
