Plugin,Menu,Section,Type,English,Japanese
"RotationSolver","Settings","PartyMonitor/JobSkills","","06/21 学者","06/21 学者"
"RotationSolver","Settings","PartyMonitor/JobSkills","","06/21 学者###job_skills_28","06/21 学者###job_skills_28"
"RotationSolver","Settings","PartyMonitor/JobSkills","","07/21 占星术士","07/21 占星術師"
"RotationSolver","Settings","PartyMonitor/JobSkills","","07/21 占星术士###job_skills_33","07/21 占星術師###job_skills_33"
"RotationSolver","Settings","PartyMonitor/JobSkills","","08/21 贤者","08/21 賢者"
"RotationSolver","Settings","PartyMonitor/JobSkills","","08/21 贤者###job_skills_40","08/21 賢者###job_skills_40"
"RotationSolver","Settings","PartyMonitor/JobSkills","","09/21 武僧","09/21 モンク"
"RotationSolver","Settings","PartyMonitor/JobSkills","","09/21 武僧###job_skills_20","09/21 モンク###job_skills_20"
"RotationSolver","Settings","PartyMonitor/JobSkills","","10/21 龙骑士","10/21 竜騎士"
"RotationSolver","Settings","PartyMonitor/JobSkills","","10/21 龙骑士###job_skills_22","10/21 竜騎士###job_skills_22"
"RotationSolver","Captured","","","100px","100px"
"RotationSolver","Settings","PartyMonitor/JobSkills","","11/21 忍者","11/21 忍者"
"RotationSolver","Settings","PartyMonitor/JobSkills","","11/21 忍者###job_skills_30","11/21 忍者###job_skills_30"
"RotationSolver","Captured","","","115 ""准备集合放黄圈"" Timer { }","115「集合して黄円を置く準備」Timer { }"
"RotationSolver","Settings","PartyMonitor/JobSkills","","12/21 武士","12/21 侍"
"RotationSolver","Settings","PartyMonitor/JobSkills","","12/21 武士###job_skills_34","12/21 侍###job_skills_34"
"RotationSolver","Settings","PartyMonitor/JobSkills","","13/21 钐镰客","13/21 リーパー"
"RotationSolver","Settings","PartyMonitor/JobSkills","","13/21 钐镰客###job_skills_39","13/21 リーパー###job_skills_39"
"RotationSolver","Settings","PartyMonitor/JobSkills","","14/21 蝰蛇剑士","14/21 ヴァイパー"
"RotationSolver","Settings","PartyMonitor/JobSkills","","14/21 蝰蛇剑士###job_skills_41","14/21 ヴァイパー###job_skills_41"
"RotationSolver","Settings","PartyMonitor/JobSkills","","15/21 吟游诗人","15/21 吟遊詩人"
"RotationSolver","Settings","PartyMonitor/JobSkills","","15/21 吟游诗人###job_skills_23","15/21 吟遊詩人###job_skills_23"
"RotationSolver","Settings","PartyMonitor/JobSkills","","16/21 机工士","16/21 機工士"
"RotationSolver","Settings","PartyMonitor/JobSkills","","16/21 机工士###job_skills_31","16/21 機工士###job_skills_31"
"RotationSolver","Settings","PartyMonitor/JobSkills","","17/21 舞者","17/21 踊り子"
"RotationSolver","Settings","PartyMonitor/JobSkills","","17/21 舞者###job_skills_38","17/21 踊り子###job_skills_38"
"RotationSolver","Settings","PartyMonitor/JobSkills","","18/21 黑魔法师","18/21 黒魔道士"
"RotationSolver","Settings","PartyMonitor/JobSkills","","18/21 黑魔法师###job_skills_25","18/21 黒魔道士###job_skills_25"
"RotationSolver","Settings","PartyMonitor/JobSkills","","19/21 召唤师","19/21 召喚士"
"RotationSolver","Settings","PartyMonitor/JobSkills","","19/21 召唤师###job_skills_27","19/21 召喚士###job_skills_27"
"RotationSolver","Settings","PartyMonitor/JobSkills","","20/21 赤魔法师","20/21 赤魔道士"
"RotationSolver","Settings","PartyMonitor/JobSkills","","20/21 赤魔法师###job_skills_35","20/21 赤魔道士###job_skills_35"
"RotationSolver","Settings","PartyMonitor/JobSkills","","21/21 绘灵法师","21/21 ピクトマンサー"
"RotationSolver","Settings","PartyMonitor/JobSkills","","21/21 绘灵法师###job_skills_42","21/21 ピクトマンサー###job_skills_42"
"RotationSolver","Captured","","","24px","24px"
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","34名の支援者のみなさまに感謝します（ここに表示されていない方を含む）：",""
"RotationSolver","Captured","","","44px","44px"
"RotationSolver","Captured","","","48px","48px"
"RotationSolver","Captured","","","62px","62px"
"RotationSolver","Captured","","","73px","73px"
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","ABA",""
"RotationSolver","Logic","Filters","","Acquisition","入手状況"
"RotationSolver","Basic","Timer","","Action Ahead (Percent of your GCD time remaining on a GCD cycle before RSR will try to queue the next GCD)","先行入力（次のGCDを予約し始める残りGCD時間の割合）"
"RotationSolver","Main","Action and Setting Macros","","Action and Setting Macros","アクション・設定マクロ"
"RotationSolver","Auto","Action Usage and Control","","Action Usage and Control","アクション使用・制御"
"RotationSolver","Actions","","","Actions","アクション"
"RotationSolver","Auto","Auto Switch","","Activate auto mode when countdown starts","カウントダウン開始時に自動モードを有効化"
"RotationSolver","Main","Window","","ACTX 风格本地统计","ACTX風ローカル統計"
"RotationSolver","Actions","","","Add Action","アクションを追加"
"RotationSolver","List","Map-specific settings","","Add beneficial AoE location","有利な範囲効果位置を追加"
"RotationSolver","Extra","Event","","Add Events","イベントを追加"
"RotationSolver","AutoDuty","","","Add Plugin","プラグインを追加"
"RotationSolver","AutoDuty","","","Add Plugin##AntiAfkKick",""
"RotationSolver","AutoDuty","","","Add Plugin##Avarice",""
"RotationSolver","AutoDuty","","","Add Repo","リポジトリを追加"
"RotationSolver","AutoDuty","","","Add Repo##Gearsetter",""
"RotationSolver","AutoDuty","","","Add Repo##SkipCutscene",""
"RotationSolver","Main","Compatibility","","AI slop clone of RSR","RSRの粗悪なAI複製版"
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","Akurosuki",""
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","Alkeid",""
"RotationSolver","Ui","GenericTabbedTable","","All","すべて"
"RotationSolver","Target","Configuration","","All targets that are in range for any abilities (Tanks/Autoduty)","射程内の全敵を対象（タンク／AutoDuty）"
"RotationSolver","Target","Configuration","","All targets when solo in duty (includes Occult Crescent), or previously engaged.","コンテンツ内ソロ時は全敵、それ以外は交戦済みのみ"
"RotationSolver","Target","Configuration","","All targets when solo in duty, or only attack targets in your parties enemy list","コンテンツ内ソロ時は全敵、それ以外はPTメンバーの敵リストにいる対象のみ攻撃"
"RotationSolver","Target","Configuration","","All targets when solo, or only attack targets in your parties enemy list","ソロ時は全敵、PT時はPTメンバーの敵リストにいる対象のみ攻撃"
"RotationSolver","Target","Configuration","","All targets when solo, or previously engaged.","ソロ時は全敵、PT時は交戦済みのみ"
"RotationSolver","Duty","Alliance Raid","","Alliance Raid","アライアンスレイド"
"RotationSolver","Auto","Action Usage and Control","","Allow rotations that use this config to use abilities defined in the rotation as burst","この設定を使うローテーションで、Burst指定アビリティの使用を許可"
"RotationSolver","Duty","PvP","","Allow Sprint when no target is set even if youre in range of hostiles (Experimental).","敵の近くでもターゲット未選択時はスプリントを許可（実験的）"
"RotationSolver","UI","Information","","Always Show Cooldowns","クールダウンを常に表示"
"RotationSolver","Main","","","Analyzes PvE combat information in every frame and finds the best action.","毎フレームPvE戦闘情報を解析し、最適なアクションを選択します。"
"RotationSolver","Extra","","","Animation lock delay smoothing factor","アニメーションロック遅延の平滑化係数"
"RotationSolver","Extra","","","Animation lock max. simulated delay (read tooltip!)","アニメーションロックの最大疑似遅延（ツールチップ必読）"
"RotationSolver","AutoDuty","","","AntiAfkKick is not enabled","AntiAfkKick は無効です"
"RotationSolver","Settings","TTS","","AOE / 死刑等分类提示","AOE／タンク強攻撃などの分類を読み上げ"
"RotationSolver","List","Statuses","","Attacks the target first if it has one of these statuses","これらのステータスがある対象を優先攻撃"
"RotationSolver","Auto","","","Auto","自動"
"RotationSolver","Main","Compatibility","","Auto rotation and targetting conflicts","自動ローテーション／ターゲット選択の競合"
"RotationSolver","Auto","Auto Switch","","Auto Switch","自動切替"
"RotationSolver","","","","Auto turn off RSR when combat is over for more than...","戦闘終了後、指定時間が経過したらRSRを自動OFF"
"RotationSolver","Auto","Auto Switch","","Auto turn off RSR when combat is over for more than:","戦闘終了後、次の時間を超えたらRSRを自動停止："
"RotationSolver","Auto","Auto Switch","","Auto turn off when dead in PvE.","PvEで死亡したら自動OFF"
"RotationSolver","Auto","Auto Switch","","Auto turn off when dead in PvP.","PvPで死亡したら自動OFF"
"RotationSolver","Auto","Auto Switch","","Auto turn off when duty is completed.","コンテンツ完了時に自動OFF"
"RotationSolver","Auto","Auto Switch","","Auto turn off when PvP match ends.","PvP終了時に自動OFF"
"RotationSolver","Auto","Auto Switch","","Auto turn off when switching jobs","ジョブ変更時に自動OFF"
"RotationSolver","Auto","Auto Switch","","Auto turn on when PvP match starts.","PvP開始時に自動ON"
"RotationSolver","Auto","Action Usage and Control","","Auto-use oGCD abilities","oGCDアビリティを自動使用"
"RotationSolver","AutoDuty","","","AutoDuty is installed and enabled","AutoDuty は導入済み・有効"
"RotationSolver","Auto","Healing Usage and Control","","Automatic Healing Thresholds","自動回復しきい値"
"RotationSolver","Auto","Auto Switch","","Automatically turn off combat state during cutscenes.","カットシーン中は戦闘状態を自動でOFFにする"
"RotationSolver","Auto","Auto Switch","","Automatically turn off combat state when a duty (instance) ends.","コンテンツ終了時に戦闘状態を自動でOFFにする"
"RotationSolver","Auto","Auto Switch","","Automatically turn off combat state when moving between different areas.","エリア移動時に戦闘状態を自動でOFFにする"
"RotationSolver","Auto","Auto Switch","","Automatically turn off combat state when you change your job/class.","ジョブ／クラス変更時に戦闘状態を自動でOFFにする"
"RotationSolver","Auto","Auto Switch","","Automatically turn off combat state when your character dies.","キャラクター死亡時に戦闘状態を自動でOFFにする"
"RotationSolver","Auto","Action Usage and Control","","Automatically use Anti-Knockback role actions (Arms Length, Surecast)","ノックバック無効化ロールアクション（アームズレングス／堅実魔）を自動使用"
"RotationSolver","Auto","Action Usage and Control","","Automatically use HP Potions","HPポーションを自動使用"
"RotationSolver","Auto","Action Usage and Control","","Automatically use MP Potions","MPポーションを自動使用"
"RotationSolver","Auto","Action Usage and Control","","Automatically use Phoenix Down","フェニックスの尾を自動使用"
"RotationSolver","AutoDuty","","","AutoRetainer is installed and enabled","AutoRetainer は導入済み・有効"
"RotationSolver","AutoDuty","","","Avarice is not enabled","Avarice は無効です"
"RotationSolver","Extra","Internal","","Backup Configs","設定をバックアップ"
"RotationSolver","Basic","","","Basic","基本"
"RotationSolver","AutoDuty","","","Below are plugins used by Autoduty and their current states","AutoDutyが使用するプラグインと現在の状態"
"RotationSolver","Target","Hostile","","Big","大型対象"
"RotationSolver","Target","Configuration","","Block targeting quest mobs belonging to other players.","他プレイヤーのクエスト対象をターゲットしない"
"RotationSolver","","","","BMR Integration Enabled","BMR連携を有効化"
"RotationSolver","AutoDuty","","","Boss Mod is installed and enabled. Both Boss Mods cannot be installed and enabled at the same time. Please disable Boss Mod.","Boss Mod が導入済み・有効です。Boss Mod と BossMod Reborn は同時に有効化できません。Boss Mod を無効にしてください。"
"RotationSolver","AutoDuty","","","BossModReborn is installed and enabled","BossMod Reborn は導入済み・有効"
"RotationSolver","Logic","Filters","","Botany:","園芸："
"RotationSolver","Main","Compatibility","","Broken","動作不可"
"RotationSolver","Actions","","","Burst Actions","バースト用アクション"
"RotationSolver","Captured","","","by Shiyuvi, Anmi","by Shiyuvi, Anmi"
"RotationSolver","Auto","Auto Switch","","Cancel auto mode if combat starts early during countdown","カウントダウン中に早く戦闘が始まったらAutoモードを解除"
"RotationSolver","Duty","PvP","","Cancel cast in PvP if the target gains Guard and the action does not ignore Guard.","PvPで対象が防御を使用し、その防御を無視できないアクションなら詠唱を中止"
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","catfourteen",""
"RotationSolver","Settings","PartyMonitor","","CD中技能","リキャスト中スキル"
"RotationSolver","Settings","PartyMonitor","","CD数字位置","CD数字の位置"
"RotationSolver","Captured","","","CD数字大小","CD数字サイズ"
"RotationSolver","Settings","PartyMonitor","","CD数字颜色","CD数字の色"
"RotationSolver","Auto","Action Usage and Control","","Change how RSR automatically uses actions","RSRの自動アクション使用方法を変更"
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","Chaos_co",""
"RotationSolver","Duty","Chaotic Alliance Raid","","Chaotic Alliance Raid","滅アライアンスレイド"
"RotationSolver","Ui","FiltersWindow","","Character","キャラクター"
"RotationSolver","Ui","CharacterRetainerPage","","Characters/Retainers","キャラクター／リテイナー"
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","Chris",""
"RotationSolver","Duty","Extreme","","Cinder Drift Extreme - Pall Targeting logic.","極ルビーウェポン破壊作戦：Pall対象選択ロジック"
"RotationSolver","Captured","","","Classic（经典表格）","Classic（クラシック表）"
"RotationSolver","Auto","Healing Usage and Control","","Cleanse all dispellable debuffs regardless of healing.","回復設定に関係なく解除可能なデバフをすべて解除"
"RotationSolver","Debug","","","Clear Trace","トレースをクリア"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation AntiKnockback","クリックでコマンドを実行: /rotation AntiKnockback"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation AntiKnockback
Right-click to copy the command: /rotation AntiKnockback",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Auto","クリックでコマンドを実行: /rotation Auto"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Auto
Right-click to copy the command: /rotation Auto",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Burst","クリックでコマンドを実行: /rotation Burst"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Burst
Right-click to copy the command: /rotation Burst",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Cycle","クリックでコマンドを実行: /rotation Cycle"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Cycle
Right-click to copy the command: /rotation Cycle",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation DefenseArea","クリックでコマンドを実行: /rotation DefenseArea"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation DefenseArea
Right-click to copy the command: /rotation DefenseArea",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation DefenseSingle","クリックでコマンドを実行: /rotation DefenseSingle"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation DefenseSingle
Right-click to copy the command: /rotation DefenseSingle",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation DispelStancePositional","クリックでコマンドを実行: /rotation DispelStancePositional"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation DispelStancePositional
Right-click to copy the command: /rotation DispelStancePositional",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation EndSpecial","クリックでコマンドを実行: /rotation EndSpecial"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation EndSpecial
Right-click to copy the command: /rotation EndSpecial",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation HealArea","クリックでコマンドを実行: /rotation HealArea"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation HealArea
Right-click to copy the command: /rotation HealArea",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation HealSingle","クリックでコマンドを実行: /rotation HealSingle"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation HealSingle
Right-click to copy the command: /rotation HealSingle",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Manual","クリックでコマンドを実行: /rotation Manual"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Manual
Right-click to copy the command: /rotation Manual",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation MoveBack","クリックでコマンドを実行: /rotation MoveBack"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation MoveBack
Right-click to copy the command: /rotation MoveBack",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation MoveForward","クリックでコマンドを実行: /rotation MoveForward"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation MoveForward
Right-click to copy the command: /rotation MoveForward",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation NextAction","クリックでコマンドを実行: /rotation NextAction"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation NextAction
Right-click to copy the command: /rotation NextAction",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation NoCasting","クリックでコマンドを実行: /rotation NoCasting"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation NoCasting
Right-click to copy the command: /rotation NoCasting",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Off","クリックでコマンドを実行: /rotation Off"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Off
Right-click to copy the command: /rotation Off",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation RaiseShirk","クリックでコマンドを実行: /rotation RaiseShirk"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation RaiseShirk
Right-click to copy the command: /rotation RaiseShirk",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Speed","クリックでコマンドを実行: /rotation Speed"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation Speed
Right-click to copy the command: /rotation Speed",""
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation TargetOnly","クリックでコマンドを実行: /rotation TargetOnly"
"RotationSolver","Main","State Macros","","Click to execute the command: /rotation TargetOnly
Right-click to copy the command: /rotation TargetOnly",""
"RotationSolver","UI","","","Click to reset plugin configs","クリックしてプラグイン設定をリセット"
"RotationSolver","Main","Compatibility","","Click to view plugin compatibility information. Right-click to dismiss warning.","プラグインの互換性情報を表示します。右クリックで警告を閉じます。"
"RotationSolver","Basic","Timer","","Clicking actions random delay range.","アクション実行時のランダム遅延範囲"
"RotationSolver","Duty","Chaotic Alliance Raid","","Cloud of Darkness - Ads phase logic.","闇の世界：雑魚フェーズ処理"
"RotationSolver","UI","Information","","Color disabled actions on hotbars","無効化したアクションをホットバー上で色分け"
"RotationSolver","Logic","Filters","","Columns","列"
"RotationSolver","Main","Compatibility","","Combat Reborn fork of Bossmod, may have issues with auto rotation and targetting conflicts, though mitigations exist","BossmodのCombat Rebornフォーク。自動ローテーションやターゲット選択が競合する場合がありますが、軽減策があります"
"RotationSolver","Main","Compatibility","","Compatibility","互換性"
"RotationSolver","Extra","Internal","","Configs/Backups location: ","設定／バックアップ保存先: "
"RotationSolver","Extra","Internal","","Configs/Backups location: C:\Users\USER\AppData\Roaming\XIVLauncher\pluginConfigs","設定／バックアップ保存先: C:\Users\USER\AppData\Roaming\XIVLauncher\pluginConfigs"
"RotationSolver","Auto","Section 4","","Configurable amount of time before the cast finishes that RSR stops taking actions","詠唱完了前にRSRが行動を停止する時間"
"RotationSolver","Target","Configuration","","Configuration","設定"
"RotationSolver","Actions","","","Configure abilities and custom conditions for your current job.","現在のジョブのアビリティとカスタム条件を設定"
"RotationSolver","AutoDuty","","","Configure AutoDuty settings and view related information.","AutoDuty設定と関連情報を表示"
"RotationSolver","Basic","","","Configure basic settings.","基本設定"
"RotationSolver","Auto","Action Usage and Control","","Configure general action usage and control settings.","アクション使用と操作の一般設定"
"RotationSolver","Extra","","","Configure optional helpful features.","補助機能の設定"
"RotationSolver","List","","","Configure reactive actions and status effect lists.","反応アクションとステータス効果リストの設定"
"RotationSolver","Target","","","Configure targeting settings.","ターゲット設定"
"RotationSolver","UI","","","Configure user interface settings.","UI設定"
"RotationSolver","Extra","","","Configures the maximum simulated delay in milliseconds when using animation lock removal - this is required and cannot be reduced to zero. Setting this to 20ms will enable triple-weaving when using autorotation. The minimum setting to remove triple-weaving is 26ms. The minimum of 20ms has been accepted by FFLogs and should not cause issues with your logs.","アニメーションロック解除使用時の最大疑似遅延をミリ秒で設定します。0にはできません。20msでは自動回し中に3アビ挟みが可能になります。3アビ挟みを防ぐ最小値は26msです。20msはFFLogsで許容されており、ログ上の問題は通常ありません。"
"RotationSolver","Extra","Others","","Connects to OverlayPlugin's WebSocket server and reacts to cactbot broadcast messages (raidwide, tankbuster, knockback, downtime/untargetable).","OverlayPluginのWebSocketサーバーへ接続し、cactbotのブロードキャスト（全体攻撃、タンク強攻撃、ノックバック、攻撃不能時間など）に反応します"
"RotationSolver","Ui","ContextMenuLayout","","Context Menu","コンテキストメニュー"
"RotationSolver","","","","Control Progress Height","Control進行バーの高さ"
"RotationSolver","Extra","Others","","Controls how much party members' HP must differ before using AoE healing instead of single-target heals. Lower values require party members to have more similar HP for AoE healing to trigger (more selective). Higher values allow AoE healing even when HP differences are larger (less selective). Adjust only if you want to fine-tune AoE heal behavior.","単体回復ではなく範囲回復を使う際に許容するPTメンバー間のHP差を調整します。低い値ほどHPが近い場合だけ範囲回復を使い、高い値ほどHP差が大きくても範囲回復を使います。範囲回復の判定を細かく調整したい場合のみ変更してください。"
"RotationSolver","Extra","Others","","Controls how much party members' HP must differ before using AoE healing instead of single-target heals. Lower values require party members to have more similar HP for AoE healing to trigger (more selective). Higher values allow AoE healing even when HP differences are larger (less selective). Adjust only if you want to fine-tune AoE heal behavior.
Percent",""
"RotationSolver","","","","Cooldown window icon size","Cooldownウィンドウのアイコンサイズ"
"RotationSolver","Config","ContextMenuLayout","","Copy item name","アイテム名をコピー"
"RotationSolver","Actions","","","Copy to Clipboard","クリップボードへコピー"
"RotationSolver","Ui","CraftOverlayLayout","","Craft Overlay","製作オーバーレイ"
"RotationSolver","Logic","Filters","","Crafting","製作"
"RotationSolver","Logic","Filters","","Crafting:","製作："
"RotationSolver","Main","Compatibility","","Crash","クラッシュ"
"RotationSolver","Duty","","","Crucible of the Unbroken","不壊の坩堝"
"RotationSolver","Config","TooltipsLayout","","Current character only","現在のキャラクターのみ"
"RotationSolver","Windows","ChocoboColourWindow","","Current Colour","現在の色"
"RotationSolver","Target","Hostile","","Current Target","現在のターゲット"
"RotationSolver","Config","MarketBoardLayout","","Current world","現在のワールド"
"RotationSolver","Duty","Variant Dungeon","","Custom logic to treat certain drakes as immune to kill them in a specific order for the purposes Variant path 12.","ヴァリアントルート12用：特定のドレイクを指定順で倒すため、一部を一時的に無敵扱いします。"
"RotationSolver","Target","Configuration","","Cycle between Auto and Off","AutoとOffを切替"
"RotationSolver","Target","Configuration","","Cycle between each Auto, Manual, and Off","各Auto・Manual・Offを順に切替"
"RotationSolver","Target","Configuration","","Cycle between first Auto, Manual, and Off","最初のAuto・Manual・Offを順に切替"
"RotationSolver","Target","Configuration","","Cycle between Manual and Auto","ManualとAutoを切替"
"RotationSolver","Target","Configuration","","Cycle between Manual and Off","ManualとOffを切替"
"RotationSolver","Main","State Macros","","Cycles between states following settings in Target > Configuration.","Target > Configuration の設定に従って状態を切り替える"
"RotationSolver","Settings","Timeline","","DailyRoutines TTS","DailyRoutines TTS"
"RotationSolver","Captured","","","DalamudACT","DalamudACT"
"RotationSolver","DNC","Configuration","","Dance Partner Name (If empty or not found uses default dance partner priority)","ダンスパートナー名（空欄または見つからない場合は既定の優先順位を使用）"
"RotationSolver","DNC","Configuration","","Dance Partner Priority","ダンスパートナー優先順位"
"RotationSolver","Duty","Ultimate","","Dancing Mad (Ultimate) - Hero/Villain logic.","Dancing Mad（絶）- Hero/Villain 判定ロジック"
"RotationSolver","Ui","Data","","Data","データ"
"RotationSolver","Main","Many thanks to Ko-fi sponsors.","","DeadCode",""
"RotationSolver","Debug","","","Debug","デバッグ"
"RotationSolver","Settings","AdvancedWindow","","DEBUG","DEBUG"
"RotationSolver","Debug","","","Debug Mode","デバッグモード"
"RotationSolver","Debug","","","Debug options for developers and rotation writers (disable when not in use).","開発者・ローテーション作成者向けデバッグ設定（通常は無効推奨）"
