Plugin,Menu,Section,Type,English,Japanese
Beastmaster,Captured,,,BIS：优先考虑 50 级最终战斗属性。 ,BIS：Lv50時点の最終戦闘性能を優先します。
Beastmaster,Captured,,,斗兽成就,闘獣実績
Beastmaster,Captured,,,斗兽攻略,闘獣攻略
Beastmaster,Captured,,,挑战笔记,攻略手帳
Beastmaster,Captured,,,按角色保存，打开页签自动同步完成情况。,キャラクターごとに保存し、このタブを開くと達成状況を自動同期します。
Beastmaster,Captured,,,复制同步诊断,同期診断をコピー
Beastmaster,Captured,,,隐藏已完成,完了済みを非表示
Beastmaster,Captured,,,传说级驯兽师分数线,伝説級獣使いの必要ポイント
Beastmaster,Captured,,,称号：,称号：
Beastmaster,Captured,,,打开时同步「斗兽奇弈」相关挑战的完成情况。,開いた時に「闘獣盤」関連の攻略手帳達成状況を同期します。
Beastmaster,Captured,,,未找到「斗兽奇弈」相关的挑战笔记条目。,「闘獣盤」に関連する攻略手帳項目が見つかりません。
Beastmaster,Captured,,,挑战笔记数据尚未加载，请先在游戏内打开一次挑战笔记。,攻略手帳のデータが未読込です。ゲーム内で一度攻略手帳を開いてください。
Beastmaster,Captured,,,第一盘,第1戦
Beastmaster,Captured,,,第二盘,第2戦
Beastmaster,Captured,,,第三盘,第3戦
Beastmaster,Captured,,,高段第一盘,上級 第1戦
Beastmaster,Captured,,,高段第二盘,上級 第2戦
Beastmaster,Captured,,,该层攻略资料待补充。,この階層の攻略情報は未登録です。
Beastmaster,Captured,,,黄色为 BOSS，灰色为小怪，红色为重点技能。,黄色はBOSS、灰色は雑魚、赤色は要注意スキルです。
Beastmaster,Captured,,,作者：,作者：
Beastmaster,Captured,,,小怪：,雑魚：
Beastmaster,Captured,,,重点：,要点：
Beastmaster,Captured,,,机制：,ギミック：
Beastmaster,Captured,,,偷偷说：,メモ：
Beastmaster,Captured,,,编辑倒计时和战斗步骤；序列不会自动执行，除非在自动输出中启用。,カウントダウンと戦闘手順を編集します。「自動戦闘」で有効にしない限り自動実行されません。
Beastmaster,Captured,,,当前序列,現在のシーケンス
Beastmaster,Captured,,,序列诊断,シーケンス診断
Beastmaster,Captured,,,名称,名前
Beastmaster,Captured,,,说明,説明
Beastmaster,Captured,,,未命名序列,名称未設定
Beastmaster,Captured,,,新建序列,新規シーケンス
Beastmaster,Captured,,,复制序列,シーケンス複製
Beastmaster,Captured,,,删除序列,シーケンス削除
Beastmaster,Captured,,,恢复虫队模版,虫編成テンプレートへ戻す
Beastmaster,Captured,,,倒计时,カウントダウン
Beastmaster,Captured,,,进入战斗,戦闘開始
Beastmaster,Captured,,,复制导出文本,エクスポート文字列をコピー
Beastmaster,Captured,,,从剪贴板导入,クリップボードからインポート
Beastmaster,Captured,,,未知技能,不明なスキル
Beastmaster,Captured,,,时间,時間
Beastmaster,Captured,,,上移,上へ
Beastmaster,Captured,,,下移,下へ
Beastmaster,Captured,,,添加倒计时步骤,カウントダウン手順を追加
Beastmaster,Captured,,,添加进入战斗步骤,戦闘手順を追加
Beastmaster,Captured,,,规则仅在战斗中运行；优先级低于技能序列、高于普通 ACR，并按显示顺序检查第一条命中项。,ルールは戦闘中のみ動作します。優先度はスキルシーケンスより低く、通常ACRより高く、上から順に最初に成立したルールを実行します。
Beastmaster,Captured,,,启用规则模式,ルールモードを有効化
Beastmaster,Captured,,,规则诊断,ルール診断
Beastmaster,Captured,,,规则集,ルールセット
Beastmaster,Captured,,,新建规则集,新規ルールセット
Beastmaster,Captured,,,复制规则集,ルールセット複製
Beastmaster,Captured,,,删除规则集,ルールセット削除
Beastmaster,Captured,,,启用当前规则集,現在のルールセットを有効化
Beastmaster,Captured,,,未命名规则集,名称未設定ルールセット
Beastmaster,Captured,,,区域限制,エリア制限
Beastmaster,Captured,,,所有区域,すべてのエリア
Beastmaster,Captured,,,仅指定区域,指定エリアのみ
Beastmaster,Captured,,,排除指定区域,指定エリアを除外
Beastmaster,Captured,,,新增区域 ID,エリアID追加
Beastmaster,Captured,,,添加区域,エリア追加
Beastmaster,Captured,,,规则诊断级别,ルール診断レベル
Beastmaster,Captured,,,仅失败,失敗のみ
Beastmaster,Captured,,,完整,すべて
Beastmaster,Captured,,,当前规则集已复制到剪贴板。,現在のルールセットをクリップボードへコピーしました。
Beastmaster,Captured,,,上移规则集,ルールセットを上へ
Beastmaster,Captured,,,下移规则集,ルールセットを下へ
Beastmaster,Captured,,,规则名称,ルール名
Beastmaster,Captured,,,条件关系,条件の組み合わせ
Beastmaster,Captured,,,全部满足（AND）,すべて満たす（AND）
Beastmaster,Captured,,,任意满足（OR）,いずれかを満たす（OR）
Beastmaster,Captured,,,条件,条件
Beastmaster,Captured,,,删除条件,条件削除
Beastmaster,Captured,,,新增条件,条件追加
Beastmaster,Captured,,,执行方式,実行方法
Beastmaster,Captured,,,奇弈道具,闘獣アイテム
Beastmaster,Captured,,,选择技能,スキル選択
Beastmaster,Captured,,,检测类型,判定種別
Beastmaster,Captured,,,自身 BUFF,自身BUFF
Beastmaster,Captured,,,目标 BUFF,対象BUFF
Beastmaster,Captured,,,DataID BUFF,DataID BUFF
Beastmaster,Captured,,,DataID 读条,DataID 詠唱
Beastmaster,Captured,,,目标读条,対象詠唱
Beastmaster,Captured,,,目标 DATAID,対象DataID
Beastmaster,Captured,,,自身血量,自身HP
Beastmaster,Captured,,,目标血量,対象HP
Beastmaster,Captured,,,目标为 BOSS（IsBoss）,対象がBOSS（IsBoss）
Beastmaster,Captured,,,BUFF 条件,BUFF条件
Beastmaster,Captured,,,存在,あり
Beastmaster,Captured,,,缺失,なし
Beastmaster,Captured,,,血量条件,HP条件
Beastmaster,Captured,,,大于,より大きい
Beastmaster,Captured,,,小于,より小さい
Beastmaster,Captured,,,血量阈值,HPしきい値
Beastmaster,Captured,,,读条 ID,詠唱ID
Beastmaster,Captured,,,最近诊断,直近の診断
Beastmaster,Captured,,,尚无运行记录,実行履歴なし
Beastmaster,Captured,,,打开驯兽师助手；子命令：输出、暂停、恢复、关闭、倒计时 [秒数]、取消倒计时。,魔獣使いヘルパーを開きます。サブコマンド：出力、一時停止、再開、OFF、カウントダウン [秒数]、カウントダウン取消。
Beastmaster,Captured,,,[驯兽师助手] 自动输出已暂停。,[魔獣使いヘルパー] 自動戦闘を一時停止しました。
Beastmaster,Captured,,,[驯兽师助手] 自动输出已恢复。,[魔獣使いヘルパー] 自動戦闘を再開しました。
Beastmaster,Captured,,,[驯兽师助手] 自动输出尚未开启，请先使用 /驯兽师 输出。,[魔獣使いヘルパー] 自動戦闘が有効になっていません。先に /驯兽师 输出 を使用してください。
Beastmaster,Captured,,,Beastmaster Progress Hub,魔獣使い進行管理
Beastmaster,Captured,,Text,  称号：Ash Kin,  称号：Ash Kin
Beastmaster,Captured,,Text,  称号：Beast Kin,  称号：Beast Kin
Beastmaster,Captured,,Text,  称号：Cloud Kin,  称号：Cloud Kin
Beastmaster,Captured,,Text,  称号：Dangerous Gamer,  称号：Dangerous Gamer
Beastmaster,Captured,,Text,  称号：King of the Crucible,  称号：King of the Crucible
Beastmaster,Captured,,Text,  称号：Knight of the Crucible,  称号：Knight of the Crucible
Beastmaster,Captured,,Text,  称号：Master of the Menagerie,  称号：Master of the Menagerie
Beastmaster,Captured,,Text,  称号：Scale Kin,  称号：Scale Kin
Beastmaster,Captured,,Text,  称号：Seed Kin,  称号：Seed Kin
Beastmaster,Captured,,Text,  称号：Soul Kin,  称号：Soul Kin
Beastmaster,Captured,,Text,  称号：the Unbroken,  称号：the Unbroken
Beastmaster,Captured,,Text,  称号：Vile Kin,  称号：Vile Kin
Beastmaster,Captured,,Text,  称号：Wave Kin,  称号：Wave Kin
Beastmaster,Captured,,Text/RenderTextWrapped, by Anmi, by Anmi
Beastmaster,Captured,,BeginComboPreview,-- 空位 --,-- 空き --
Beastmaster,Captured,,Selectable,01 [停用] 持续吸引  |  自身缺少 BUFF 2413 -> 吸引注意##rule-0,01 [無効] ヘイト維持  |  自身にBUFF 2413なし -> 注意を引く##rule-0
Beastmaster,Captured,,Selectable,01 [启用] 默认规则集##rule-set-0,01 [有効] デフォルトルールセット##rule-set-0
Beastmaster,Captured,,Selectable,02 [停用] 持续挑衅  |  自身缺少 BUFF 5586 -> 挑衅##rule-1,02 [無効] 挑発維持  |  自身にBUFF 5586なし -> 挑発##rule-1
Beastmaster,Captured,,Selectable,03 [启用] 最终爆发-1层  |  目标DataID 19344 -> 道具 各种牙##rule-2,03 [有効] 最終バースト-1層  |  対象DataID 19344 -> アイテム 各種の牙##rule-2
Beastmaster,Captured,,Text/RenderTextWrapped,1 笛召唤蝾螈，施加魔法易伤,壱の呼び笛でサラマンダー種を召喚し、魔法被ダメージ上昇を付与
Beastmaster,Captured,,Text/RenderTextWrapped,1 笛召唤螳螂，施加物理易伤,壱の呼び笛でマンティス種を召喚し、物理被ダメージ上昇を付与
Beastmaster,Captured,,Text/RenderTextWrapped,1. 库西,1. クーシー種
Beastmaster,Captured,,BeginComboPreview,10 个,10体
Beastmaster,Captured,,Text/RenderTextWrapped,10. 胡蜂,10. ヴェスパ種
Beastmaster,Captured,,BeginComboPreview,10栏位编队,10枠編成
Beastmaster,Captured,,Text/RenderTextWrapped,11. 兀鹫,11. ヴァルチャー種
Beastmaster,Captured,,Text/RenderTextWrapped,12. 蔓德拉,12. マンドラゴラ種
Beastmaster,Captured,,Text/RenderTextWrapped,13. 死魂,13. ゲシュンペスト種
Beastmaster,Captured,,Text/RenderTextWrapped,14. 跳蜥,14. プーク種
Beastmaster,Captured,,Text/RenderTextWrapped,15. 壳蟹,15. クラブ種
Beastmaster,Captured,,Text/RenderTextWrapped,16. 螳螂,16. マンティス種
Beastmaster,Captured,,Text/RenderTextWrapped,17. 粘液怪,17. スライム種
Beastmaster,Captured,,Text/RenderTextWrapped,18. 无头骑士,18. デュラハン種
Beastmaster,Captured,,Text/RenderTextWrapped,19. 蝙蝠,19. バット種
Beastmaster,Captured,,Text/RenderTextWrapped,2 笛召唤巨型陆蟹，施加水属性易伤,弐の呼び笛でメガロクラブ種を召喚し、水属性耐性低下を付与
Beastmaster,Captured,,Text/RenderTextWrapped,2 笛召唤胡蜂，使用,弐の呼び笛でヴェスパ種を召喚して使用
Beastmaster,Captured,,Text/RenderTextWrapped,2 笛召唤蜂鸟，使用,弐の呼び笛でハミングバード種を召喚して使用
Beastmaster,Captured,,Text/RenderTextWrapped,2 笛宝宝血量小于等于该阈值时使用最后一击，范围 1%~100%。,弐の呼び笛の魔獣HPがこの値以下になったら「さいごのいちげき」を使用します。設定範囲：1～100%。
Beastmaster,Captured,,Text/RenderTextWrapped,2. 松鼠,2. スクウィレル種
Beastmaster,Captured,,Text/RenderTextWrapped,20. 陷阱草,20. フライングトラップ種
Beastmaster,Captured,,Text/RenderTextWrapped,21. 席兹,21. ジズ種
Beastmaster,Captured,,Text/RenderTextWrapped,22. 仙人刺,22. サボテンダー種
Beastmaster,Captured,,Text/RenderTextWrapped,23. 巨像,23. ゴーレム種
Beastmaster,Captured,,Text/RenderTextWrapped,24. 碧企鹅,24. アプカル種
Beastmaster,Captured,,Text/RenderTextWrapped,25. 精金龟,25. アダマンタス種
Beastmaster,Captured,,Text/RenderTextWrapped,26. 大水牛,26. バッファロー種
Beastmaster,Captured,,Text/RenderTextWrapped,27. 乌菊石,27. ウラグナイト種
Beastmaster,Captured,,Text/RenderTextWrapped,28. 巨虫,28. ジャイアントウォーム種
Beastmaster,Captured,,Text/RenderTextWrapped,29. 魔石精,29. スプリガン種
Beastmaster,Captured,,Text/RenderTextWrapped,3 笛召唤壳蟹,参の呼び笛でシェルクラブ種を召喚
Beastmaster,Captured,,Text/RenderTextWrapped,3 笛召唤库西，使用,参の呼び笛でクーシー種を召喚して使用
Beastmaster,Captured,,Text/RenderTextWrapped,3 笛召唤碧企鹅,参の呼び笛でアプカル種を召喚
Beastmaster,Captured,,Text/RenderTextWrapped,3 笛召唤胡蜂，等到 BOSS 血量低于 25% 时使用,参の呼び笛でヴェスパ種を召喚し、BOSSのHPが25%未満になったら使用
Beastmaster,Captured,,Text/RenderTextWrapped,3. 迷途羊羔,3. シープ種
Beastmaster,Captured,,Text/RenderTextWrapped,30. 古菩猩猩,30. グゥーブー種
Beastmaster,Captured,,Text/RenderTextWrapped,31. 巨蟾蜍,31. ギガントード種
Beastmaster,Captured,,Text/RenderTextWrapped,32. 蜂鸟,32. コリブリ種
Beastmaster,Captured,,Text/RenderTextWrapped,33. 长须豹,33. クァール種
Beastmaster,Captured,,Text/RenderTextWrapped,34. 盗龙,34. ラプトル種
Beastmaster,Captured,,Text/RenderTextWrapped,35. 烈阳火蛟,35. ドレイク種
Beastmaster,Captured,,Text/RenderTextWrapped,36. 树精,36. トレント種
Beastmaster,Captured,,Text/RenderTextWrapped,37. 灵蚁,37. アントリング種
Beastmaster,Captured,,Text/RenderTextWrapped,38. 奇美拉,38. キマイラ種
Beastmaster,Captured,,Text/RenderTextWrapped,39. 魔界花,39. モルボル種
Beastmaster,Captured,,Text/RenderTextWrapped,4. 陆鱼,4. プギル種
Beastmaster,Captured,,Text/RenderTextWrapped,40. 妖魂,40. ゴースト種
Beastmaster,Captured,,Text/RenderTextWrapped,41. 蝾螈,41. サラマンダー種
Beastmaster,Captured,,Text/RenderTextWrapped,42. 眼镜蛇,42. コブラ種
Beastmaster,Captured,,Text/RenderTextWrapped,43. 海德拉,43. ハイドラ種
Beastmaster,Captured,,Text/RenderTextWrapped,44. 灯心蜻蛉,44. ダムゼルフライ種
Beastmaster,Captured,,Text/RenderTextWrapped,45. 腐坏古菩猩猩,45. ロッティンググゥーブー種
Beastmaster,Captured,,Text/RenderTextWrapped,46. 祖,46. ズー種
Beastmaster,Captured,,Text/RenderTextWrapped,47. 寒冰巨像,47. アイスゴーレム種
Beastmaster,Captured,,Text/RenderTextWrapped,48. 真红龙虾,48. カーラボス種
Beastmaster,Captured,,Text/RenderTextWrapped,49. 大王花,49. ラフレシア種
Beastmaster,Captured,,Text/RenderTextWrapped,5. 奥猴,5. オポオポ種
Beastmaster,Captured,,Text/RenderTextWrapped,50. 贝希摩斯,50. ベヒーモス種
Beastmaster,Captured,,Text/RenderTextWrapped,6. 渡渡鸟,6. ドードー種
Beastmaster,Captured,,Text/RenderTextWrapped,7. 矿爬虫,7. コブラン種
Beastmaster,Captured,,Text/RenderTextWrapped,8. 凶蛛蝎,8. ダイアマイト種
Beastmaster,Captured,,Text/RenderTextWrapped,9. 巨型陆蟹,9. メガロクラブ種
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId 扫描: 空闲,ActionId スキャン：待機中
Beastmaster,Captured,,Text,ActionId：44890 · 等级：18 · 射程：0 · 范围：0,ActionId：44890 · Lv：18 · 射程：0 · 範囲：0
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44935 · 等级：0 · 射程：5 · 范围：6,ActionId：44935 · Lv：0 · 射程：5 · 範囲：6
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44936 · 等级：0 · 射程：5 · 范围：0,ActionId：44936 · Lv：0 · 射程：5 · 範囲：0
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44937 · 等级：0 · 射程：2 · 范围：8,ActionId：44937 · Lv：0 · 射程：2 · 範囲：8
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44938 · 等级：0 · 射程：0 · 范围：20,ActionId：44938 · Lv：0 · 射程：0 · 範囲：20
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44945 · 等级：0 · 射程：4 · 范围：5,ActionId：44945 · Lv：0 · 射程：4 · 範囲：5
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44946 · 等级：0 · 射程：0 · 范围：20,ActionId：44946 · Lv：0 · 射程：0 · 範囲：20
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44947 · 等级：0 · 射程：25 · 范围：0,ActionId：44947 · Lv：0 · 射程：25 · 範囲：0
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44948 · 等级：0 · 射程：0 · 范围：20,ActionId：44948 · Lv：0 · 射程：0 · 範囲：20
Beastmaster,Captured,,Text,ActionId：44959 · 等级：0 · 射程：25 · 范围：8,ActionId：44959 · Lv：0 · 射程：25 · 範囲：8
Beastmaster,Captured,,Text,ActionId：44960 · 等级：0 · 射程：0 · 范围：20,ActionId：44960 · Lv：0 · 射程：0 · 範囲：20
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44979 · 等级：0 · 射程：11 · 范围：12,ActionId：44979 · Lv：0 · 射程：11 · 範囲：12
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44980 · 等级：0 · 射程：7 · 范围：8,ActionId：44980 · Lv：0 · 射程：7 · 範囲：8
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44987 · 等级：0 · 射程：7 · 范围：8,ActionId：44987 · Lv：0 · 射程：7 · 範囲：8
Beastmaster,Captured,,Text/RenderTextWrapped,ActionId：44988 · 等级：0 · 射程：5 · 范围：6,ActionId：44988 · Lv：0 · 射程：5 · 範囲：6
Beastmaster,Captured,,BeginComboLabel/RenderText,BUFF 条件##condition-0,BUFF条件##condition-0
Beastmaster,Captured,,RenderTextWrapped,BUFFID,BUFF ID
Beastmaster,Captured,,Text/RenderTextWrapped,Map.RowId: 4,Map.RowId: 4
Beastmaster,Captured,,Text/RenderTextWrapped,TerritoryType: 148,TerritoryType: 148
Beastmaster,Captured,,Text/RenderTextWrapped,"TerritoryType：1339, 1340, 1341, 1342, 1343","TerritoryType：1339, 1340, 1341, 1342, 1343"
Beastmaster,Captured,,Button,WIKI,WIKI
Beastmaster,Captured,,Button,WIKI##quest-wiki,WIKI##quest-wiki
Beastmaster,Captured,,Text/RenderTextWrapped,"X:13.5, Y:22.3","X:13.5, Y:22.3"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:15.2, Y:37.5","X:15.2, Y:37.5"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:15.3, Y:14.3","X:15.3, Y:14.3"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:15.3, Y:14.7","X:15.3, Y:14.7"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:16, Y:12.5","X:16, Y:12.5"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:16.5, Y:16.5","X:16.5, Y:16.5"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:16.8, Y:14.5","X:16.8, Y:14.5"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:17.4, Y:23.7","X:17.4, Y:23.7"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:18.5, Y:17.5","X:18.5, Y:17.5"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:18.5, Y:28.3","X:18.5, Y:28.3"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:19, Y:19","X:19, Y:19"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:20.3, Y:19.6","X:20.3, Y:19.6"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:20.3, Y:28.6","X:20.3, Y:28.6"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:20.5, Y:18.5","X:20.5, Y:18.5"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:21, Y:23","X:21, Y:23"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:21, Y:26","X:21, Y:26"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:21.4, Y:16.3","X:21.4, Y:16.3"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:22, Y:22","X:22, Y:22"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:22, Y:30","X:22, Y:30"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:23, Y:26","X:23, Y:26"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:23.1, Y:17","X:23.1, Y:17"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:23.8, Y:25.6","X:23.8, Y:25.6"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:24, Y:12.3","X:24, Y:12.3"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:24.1, Y:23.6","X:24.1, Y:23.6"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:24.6, Y:23","X:24.6, Y:23"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:25, Y:39","X:25, Y:39"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:25.2, Y:24.5","X:25.2, Y:24.5"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:26.3, Y:12.9","X:26.3, Y:12.9"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:26.5, Y:15.9","X:26.5, Y:15.9"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:26.5, Y:18.9","X:26.5, Y:18.9"
